age,policy_tenure,policy_amount,claim_amount,claim_ratio,past_claims,incident_hour,days_to_report,witness_present,police_report,linked_claims,is_fraud
75,29,10000,32456.82,3.25,0,21,0.6,1,0,0,0
76,27,200000,30042.82,0.15,1,8,1.5,1,1,1,0
76,24,10000,24078.67,2.41,1,2,5.1,1,0,0,0
22,24,10000,1202.04,0.12,0,23,0.1,1,0,0,0
68,9,200000,8861.93,0.04,0,3,2.2,0,0,5,0
39,16,10000,16741.44,1.67,0,12,1.4,1,0,0,0
73,25,100000,17630.61,0.18,0,5,0.3,1,0,0,0
78,13,100000,7170.66,0.07,0,16,3.8,1,0,0,0
78,12,10000,12155.65,1.22,0,22,1.2,1,0,0,0
39,29,100000,4376.56,0.04,1,4,1.7,1,0,0,0
69,18,200000,12011.03,0.06,0,21,3.4,1,0,0,0
44,27,200000,18168.23,0.09,0,22,4.0,0,1,0,0
34,29,25000,1015.75,0.04,0,14,2.5,0,0,4,0
28,5,10000,20750.98,1.73,1,5,11.4,1,0,9,1
24,5,25000,2325.32,0.09,1,20,1.5,1,0,0,0
56,23,200000,18729.19,0.09,3,3,1.6,1,0,0,0
44,6,200000,21350.83,0.11,1,10,1.0,1,0,0,0
37,8,10000,7866.74,0.79,0,22,0.7,1,1,0,0
57,27,100000,5022.21,0.05,0,19,3.2,1,0,0,0
29,5,200000,5686.66,0.03,1,5,0.8,1,1,0,0
41,10,100000,11004.21,0.11,1,3,6.3,1,0,0,0
24,21,100000,3612.51,0.04,0,10,4.1,1,0,4,0
32,19,100000,5818.3,0.06,0,3,1.0,1,0,0,0
57,12,100000,3189.09,0.03,1,8,2.3,0,1,0,0
40,2,25000,13345.36,0.53,1,20,1.1,1,0,0,0
27,2,50000,4002.8,0.08,0,1,0.8,1,1,0,0
34,20,10000,14334.97,1.43,0,3,0.7,1,0,0,0
20,12,10000,15138.23,1.51,1,13,0.2,1,0,0,0
56,21,100000,5281.73,0.05,0,2,1.3,1,1,0,0
52,3,50000,5367.1,0.11,0,1,1.3,1,1,0,0
52,17,25000,47824.42,1.91,1,4,0.3,1,0,0,0
26,11,50000,15887.08,0.32,1,3,7.3,1,1,0,0
73,1,50000,22421.22,0.45,1,14,2.2,1,0,5,0
66,15,200000,6827.28,0.03,0,1,1.1,1,0,0,0
22,14,200000,16152.22,0.08,0,13,0.8,1,0,0,0
60,26,10000,11199.79,1.12,0,19,3.5,1,1,0,0
63,21,100000,14339.64,0.14,0,14,0.8,1,1,0,0
49,13,10000,4756.87,0.48,0,15,7.8,1,0,0,0
18,28,25000,10834.95,0.43,0,7,4.6,1,0,0,0
54,7,10000,6516.21,0.65,0,2,0.8,1,0,0,0
26,6,200000,1334.09,0.01,0,1,0.5,1,1,0,0
78,9,10000,12746.19,1.27,0,19,1.6,0,0,0,0
26,4,50000,2608.82,0.05,0,22,1.1,1,1,0,0
26,23,200000,28149.53,0.14,1,3,1.0,1,0,0,0
52,28,100000,23541.69,0.24,1,1,1.9,1,0,0,0
54,17,10000,44654.0,4.47,1,7,1.2,1,0,0,0
31,5,25000,23555.47,0.94,1,2,0.7,1,0,0,0
72,25,50000,6913.08,0.14,0,22,0.6,0,0,0,0
47,17,10000,2191.32,0.22,1,7,1.3,1,1,0,0
54,16,100000,8665.19,0.09,2,3,1.3,1,0,0,0
68,20,10000,8572.24,0.86,0,5,0.4,1,1,0,0
75,10,50000,5842.96,0.12,0,19,4.7,1,0,0,0
56,9,100000,4963.69,0.05,0,15,2.4,0,0,0,0
22,16,50000,24148.41,0.48,0,9,0.1,1,1,3,0
79,20,50000,5761.47,0.12,0,12,0.7,1,0,0,0
30,20,10000,5738.78,0.57,1,1,1.1,1,0,0,0
47,23,50000,23721.64,0.47,0,10,0.4,1,0,0,0
32,20,100000,3492.31,0.03,1,10,0.8,0,0,0,0
52,3,200000,103977.41,0.52,0,7,2.1,0,1,0,0
32,22,25000,17315.2,0.69,0,16,2.1,1,0,0,0
26,28,25000,14314.7,0.57,0,2,1.7,1,0,0,0
68,8,50000,6195.73,0.12,0,15,0.2,1,0,0,0
78,6,25000,23004.38,0.92,0,8,0.9,1,0,0,0
32,20,100000,6213.96,0.06,1,4,0.1,1,1,0,0
44,12,10000,6711.61,0.67,0,0,1.9,1,0,9,0
45,19,100000,46953.1,0.47,0,14,6.4,1,1,0,0
28,29,100000,4468.22,0.04,0,17,0.6,0,0,0,0
61,28,10000,22904.54,2.29,0,0,0.2,0,0,0,0
73,3,25000,4751.83,0.19,0,13,0.0,1,0,0,0
53,25,25000,1602.7,0.06,1,3,1.8,1,0,0,0
26,13,25000,75047.31,3.0,1,18,8.0,0,1,0,0
53,15,10000,6424.4,0.64,1,17,1.0,1,0,7,0
48,14,25000,5439.51,0.22,0,23,0.8,0,0,0,0
27,9,10000,34762.18,3.48,0,19,0.4,0,0,0,0
39,7,10000,2671.25,0.27,0,14,0.2,1,0,0,0
60,13,50000,13873.62,0.28,2,11,2.0,1,0,0,0
58,25,200000,3296.85,0.02,1,6,1.3,1,0,2,0
79,17,50000,3042.22,0.06,0,5,0.8,1,0,0,0
52,7,50000,9169.0,0.18,1,1,1.8,1,0,0,0
25,17,200000,2208.08,0.01,0,4,3.8,1,0,0,0
33,13,50000,6649.91,0.13,0,9,0.9,1,1,8,0
49,4,100000,5980.78,0.06,0,21,1.5,1,1,7,0
69,28,10000,375.78,0.04,0,3,0.7,0,0,5,0
64,9,10000,5938.52,0.59,0,1,0.4,1,0,0,0
23,12,100000,3953.95,0.04,1,18,1.5,1,1,0,0
52,5,10000,3593.42,0.36,0,7,0.5,1,0,0,0
28,1,100000,7414.4,0.07,0,19,1.5,1,0,0,0
57,17,50000,5298.01,0.11,1,11,0.8,1,0,0,0
24,29,25000,53722.13,2.15,1,5,0.1,1,0,0,0
70,16,10000,8465.07,0.85,1,11,7.4,1,0,0,0
18,29,100000,9993.14,0.1,0,23,1.1,1,0,0,0
56,15,200000,13956.22,0.07,1,7,1.8,1,0,0,0
62,24,25000,29178.64,0.97,0,14,10.1,1,1,9,1
45,14,100000,4156.58,0.04,1,23,0.5,0,1,0,0
53,27,200000,6997.94,0.03,0,10,1.2,1,1,0,0
70,11,100000,4229.67,0.04,0,7,3.8,1,0,0,0
19,2,10000,41622.16,4.16,0,11,0.0,1,0,1,0
48,17,100000,1977.51,0.02,1,11,1.2,1,0,0,0
21,29,10000,5738.67,0.57,0,3,0.7,0,1,0,0
34,27,50000,1100.95,0.02,0,22,0.5,1,1,0,0
41,20,10000,7664.02,0.77,0,15,0.1,1,1,0,0
37,18,10000,14180.34,1.42,0,23,4.7,1,1,0,0
62,1,50000,6213.53,0.12,2,14,2.7,0,1,0,0
23,26,100000,848.46,0.01,1,11,4.6,1,0,0,0
23,29,10000,3935.58,0.39,0,9,0.7,0,0,0,0
33,4,200000,4988.01,0.02,2,1,0.7,0,0,0,0
32,4,50000,9561.11,0.19,0,5,1.3,1,1,0,0
20,5,50000,6885.74,0.14,1,2,2.2,0,0,0,0
63,9,50000,6752.81,0.14,1,18,0.3,1,0,0,0
70,1,200000,5003.97,0.03,0,5,0.1,0,1,0,0
27,26,25000,4630.58,0.19,2,10,0.2,1,0,0,0
39,12,10000,87728.93,8.77,1,4,4.5,1,0,0,0
31,12,100000,3413.04,0.03,0,0,1.8,1,0,0,0
61,15,100000,75089.9,0.75,0,6,3.5,0,0,2,0
56,8,100000,28887.11,0.29,1,15,0.1,1,0,0,0
37,7,25000,15773.98,0.63,0,7,1.7,1,0,0,0
59,24,50000,24930.98,0.5,0,1,6.0,1,0,0,0
79,7,10000,40894.16,4.09,0,11,2.0,0,0,0,0
18,7,25000,7525.37,0.3,0,20,2.4,1,0,0,0
35,24,25000,19191.83,0.77,1,10,0.3,1,0,0,0
45,26,50000,14551.25,0.29,2,6,0.6,0,0,0,0
70,2,100000,1462.42,0.01,0,0,3.6,1,0,1,0
50,9,100000,3955.93,0.04,0,8,1.1,1,1,0,0
46,9,100000,1167.45,0.01,1,21,0.9,1,1,0,0
27,16,100000,57773.31,0.58,1,1,0.5,1,0,0,0
28,12,25000,5541.92,0.22,0,0,0.9,0,0,0,0
18,8,200000,2736.64,0.01,0,4,1.1,1,0,0,0
78,10,10000,8167.68,0.82,0,10,1.3,1,1,0,0
51,13,100000,8279.16,0.08,2,23,4.1,1,0,0,0
64,26,10000,4016.46,0.4,0,13,2.0,1,0,0,0
53,25,50000,10952.22,0.22,0,8,1.3,1,1,0,0
46,7,50000,6283.01,0.13,0,2,5.5,0,1,0,0
20,27,100000,5471.91,0.05,0,12,2.8,1,0,0,0
76,6,100000,5273.25,0.05,1,10,1.6,0,1,0,0
47,21,10000,21023.29,2.1,2,0,0.3,1,0,0,0
52,21,10000,15247.1,1.52,0,6,1.0,1,0,0,0
59,23,25000,2616.0,0.1,1,10,0.2,0,0,0,0
22,7,200000,4154.7,0.02,0,9,0.6,1,0,0,0
40,20,10000,6065.42,0.61,0,16,1.4,1,1,0,0
23,24,25000,8095.36,0.32,0,19,4.2,1,1,0,0
21,5,200000,14850.19,0.07,1,8,0.0,1,1,0,0
52,27,50000,12361.32,0.25,3,21,0.8,1,0,0,0
53,3,50000,34665.25,0.69,0,11,0.1,1,0,0,0
37,9,25000,9879.22,0.4,1,0,0.2,1,0,0,0
62,28,200000,1342.6,0.01,0,12,1.8,1,0,0,0
24,3,25000,16526.57,0.66,0,11,1.9,1,0,0,0
21,7,100000,10082.01,0.1,0,3,0.5,1,0,0,0
59,9,10000,14067.38,1.41,0,14,2.8,1,0,0,0
52,19,100000,8244.71,0.08,1,7,1.6,1,0,0,0
74,17,25000,10813.9,0.43,0,15,0.3,1,0,0,0
40,14,200000,26051.75,0.13,0,0,3.9,1,1,0,0
38,9,50000,9095.94,0.18,3,2,1.8,1,1,0,0
41,29,10000,16771.68,1.68,0,15,1.3,1,1,0,0
40,16,25000,2658.07,0.11,0,17,1.9,1,0,0,0
61,6,100000,3649.06,0.04,1,21,4.2,1,0,4,0
74,2,50000,9336.23,0.19,0,4,2.6,1,0,0,0
26,17,50000,3123.47,0.06,0,5,0.2,1,0,0,0
69,12,100000,22704.44,0.23,0,3,0.6,1,0,0,0
20,18,50000,5286.27,0.11,1,17,1.7,1,1,0,0
62,23,25000,1752.05,0.07,0,12,3.2,0,1,0,0
71,12,200000,11792.29,0.06,0,9,0.2,1,0,0,0
41,19,25000,8163.81,0.33,0,10,1.1,0,1,0,0
67,6,200000,8485.01,0.04,0,3,1.8,1,0,0,0
28,5,25000,19217.72,0.77,1,23,0.4,1,1,0,0
53,29,50000,6151.52,0.12,0,23,0.5,1,0,0,0
20,11,50000,20455.79,0.41,2,12,1.6,1,0,0,0
29,24,10000,27031.81,2.7,1,17,0.7,1,1,0,0
18,10,10000,1504.51,0.15,1,12,1.6,1,1,0,0
77,5,100000,2964.24,0.03,0,3,0.9,1,0,0,0
36,9,50000,21259.17,0.43,0,12,2.7,1,1,6,0
43,2,100000,3025.82,0.03,2,17,0.6,1,0,2,0
35,3,25000,5133.43,0.21,1,10,0.0,1,1,0,0
49,20,100000,5501.33,0.06,1,5,2.2,0,0,0,0
66,9,100000,42925.08,0.43,0,13,1.4,1,1,0,0
39,26,200000,72766.58,0.36,0,10,1.0,1,0,0,0
71,12,25000,3559.38,0.14,0,5,3.4,0,0,0,0
68,11,200000,9480.81,0.05,0,3,0.1,1,0,2,0
77,9,50000,24487.12,0.49,0,14,1.7,1,0,0,0
43,26,100000,11120.14,0.11,1,2,0.4,0,1,0,0
75,23,100000,1128.06,0.01,0,23,3.3,1,1,0,0
57,9,25000,2095.32,0.08,0,22,2.5,1,0,0,0
41,14,25000,2561.95,0.1,0,21,0.8,1,1,0,0
23,10,200000,15708.36,0.08,2,3,3.1,0,0,0,0
43,1,100000,18524.23,0.19,0,21,2.3,1,0,0,0
73,12,25000,12318.12,0.49,1,8,8.9,1,1,0,0
77,14,50000,2867.29,0.06,1,6,2.0,1,1,0,0
21,24,10000,12243.35,1.22,0,8,1.8,1,1,2,0
65,1,50000,6509.15,0.13,0,5,0.1,0,0,0,0
78,3,100000,4857.93,0.05,1,0,0.1,1,1,0,0
52,4,10000,7076.33,0.71,0,19,5.2,1,0,0,0
54,7,10000,3244.25,0.32,0,21,0.2,1,0,0,0
74,13,10000,11138.51,1.11,1,16,2.2,1,0,0,0
68,21,10000,6470.24,0.65,1,2,1.5,1,0,0,0
45,11,200000,12355.09,0.06,0,6,1.6,1,1,0,0
58,24,25000,842.95,0.03,0,3,0.9,1,0,0,0
42,23,25000,52268.55,2.09,0,6,0.5,1,1,0,0
78,12,200000,47731.48,0.24,1,7,0.8,1,0,0,0
57,28,50000,87310.35,1.75,0,12,1.5,0,0,0,0
62,24,10000,11142.8,1.11,0,22,6.2,1,0,0,0
51,9,100000,6697.32,0.07,1,10,1.3,1,0,0,0
64,3,200000,2467.39,0.01,1,2,0.5,1,1,0,0
41,29,200000,12465.97,0.06,1,7,1.4,1,0,0,0
37,7,50000,5286.72,0.11,1,9,0.6,1,1,0,0
31,17,10000,30040.84,3.0,0,1,0.0,1,0,0,0
72,13,25000,15768.17,0.63,0,3,2.2,1,0,3,0
25,27,10000,5165.27,0.52,0,22,0.3,0,1,0,0
56,8,50000,8214.07,0.16,1,11,0.4,0,0,0,0
50,5,50000,9187.89,0.18,0,11,4.0,0,0,0,0
64,23,100000,6747.07,0.07,0,6,3.2,1,1,0,0
24,25,200000,39257.14,0.2,0,0,0.5,1,1,0,0
67,4,10000,1746.73,0.17,0,2,0.7,1,0,0,0
53,12,25000,13195.19,0.53,1,12,3.3,1,0,0,0
51,23,25000,3174.85,0.13,0,15,0.7,1,0,0,0
48,4,200000,58648.3,0.29,0,0,0.7,1,0,0,0
39,13,100000,20727.66,0.21,0,2,5.1,1,1,0,0
46,9,25000,14797.36,0.59,0,6,0.5,1,0,0,0
21,19,25000,16126.14,0.65,1,0,1.4,1,0,0,0
74,4,25000,11761.76,0.47,0,9,0.5,1,0,6,0
22,11,10000,576.28,0.06,0,3,2.0,1,1,0,0
34,27,50000,4418.1,0.09,0,7,0.2,1,1,0,0
67,27,50000,1727.0,0.03,0,7,0.8,0,0,0,0
68,9,25000,2617.2,0.1,0,5,0.6,0,0,0,0
24,2,10000,19316.26,1.93,0,3,1.9,0,0,0,0
64,16,200000,47264.72,0.24,0,7,6.1,1,0,0,0
48,10,10000,1700.31,0.17,0,1,3.1,1,0,0,0
33,24,50000,11055.92,0.22,2,19,2.3,1,0,5,0
20,27,50000,9287.98,0.19,0,0,0.8,1,0,0,0
21,12,10000,4087.7,0.41,1,13,2.6,1,0,0,0
63,9,200000,20654.99,0.1,0,0,3.9,1,0,0,0
39,1,200000,4698.27,0.02,1,15,1.5,0,0,0,0
45,18,100000,2858.16,0.03,0,13,3.4,1,1,6,0
20,10,100000,30702.14,0.31,0,0,5.9,0,0,0,0
68,28,10000,12752.36,1.28,2,19,1.4,1,0,0,0
59,20,100000,2562.7,0.03,0,12,0.2,1,1,0,0
31,4,200000,7459.19,0.04,1,8,3.4,1,1,0,0
57,9,25000,18856.0,0.75,1,15,3.9,1,0,0,0
63,21,100000,51087.42,0.51,1,21,4.2,1,1,0,0
70,10,200000,3245.25,0.02,1,2,0.4,1,1,0,0
20,9,50000,2625.33,0.05,1,23,0.0,1,1,0,0
56,3,100000,7165.35,0.07,0,20,5.1,1,1,0,0
38,13,25000,11200.46,0.45,0,11,2.6,1,0,0,0
31,1,50000,11751.15,0.24,0,18,2.8,1,1,0,0
35,2,50000,17849.57,0.36,1,5,1.4,1,0,7,0
48,27,25000,5234.01,0.21,0,10,3.8,0,1,6,0
60,17,25000,27554.47,1.1,0,20,3.4,0,0,0,0
29,24,200000,14726.07,0.07,2,17,1.1,1,0,0,0
61,9,50000,2323.29,0.05,0,17,3.2,0,0,0,0
42,11,10000,5239.49,0.52,0,1,2.0,0,1,0,0
64,4,10000,5010.26,0.5,0,19,1.9,0,0,0,0
52,4,25000,17381.05,0.7,1,18,0.2,1,0,0,0
37,15,25000,7035.09,0.28,1,18,5.5,0,1,0,0
25,19,50000,21070.32,0.42,1,20,3.0,1,1,2,0
48,3,50000,5330.25,0.11,0,3,5.4,1,1,0,0
60,21,100000,6415.38,0.06,1,20,0.9,1,1,0,0
79,1,50000,5684.92,0.11,1,5,0.2,1,0,0,0
64,17,50000,7938.54,0.16,0,11,3.3,1,1,0,0
31,16,200000,2555.24,0.01,0,2,1.0,1,0,0,0
57,17,25000,6912.82,0.28,0,18,2.2,1,0,0,0
58,27,25000,2792.92,0.11,0,8,0.6,0,0,0,0
23,21,50000,9529.68,0.19,0,21,5.3,1,0,0,0
24,12,25000,12856.4,0.51,0,6,1.7,1,0,0,0
59,26,25000,9232.64,0.37,0,15,4.2,1,0,0,0
32,17,10000,6075.18,0.61,0,17,0.1,1,1,0,0
59,12,25000,8729.25,0.35,1,22,0.2,1,0,0,0
58,4,10000,6171.48,0.62,0,3,3.5,1,0,0,0
48,24,50000,2472.19,0.05,2,6,0.6,0,0,0,0
25,27,50000,50265.82,1.01,0,11,1.3,1,0,0,0
64,18,50000,12978.59,0.26,0,3,1.8,1,0,1,0
42,7,25000,12877.08,0.52,2,7,0.6,1,0,0,0
43,14,25000,21899.04,0.88,0,3,3.7,1,0,0,0
59,23,100000,32496.25,0.32,0,23,0.1,0,0,0,0
23,10,50000,11960.29,0.24,0,2,3.8,1,0,0,0
36,17,100000,2827.99,0.03,0,8,3.0,1,0,0,0
21,16,200000,9312.56,0.05,0,17,0.0,0,0,0,0
39,18,50000,8059.32,0.16,1,14,1.6,1,0,0,0
21,3,100000,20190.24,0.2,0,7,0.2,0,0,0,0
50,10,25000,11139.42,0.45,0,19,4.6,1,0,0,0
64,11,200000,9216.14,0.05,0,23,0.5,1,0,0,0
19,24,25000,16505.18,0.66,0,13,2.8,1,0,0,0
63,18,200000,3075.83,0.02,0,9,1.1,1,0,0,0
35,8,200000,7652.2,0.04,1,6,1.6,1,0,0,0
27,16,25000,1945.37,0.08,1,22,2.1,1,0,0,0
58,23,50000,79300.47,1.59,0,0,5.0,0,0,0,0
60,2,10000,15110.0,1.51,1,1,0.0,1,1,0,0
53,23,200000,19026.32,0.1,0,9,0.4,1,1,0,0
65,11,200000,31217.0,0.16,2,5,2.7,1,0,0,0
40,26,100000,4002.32,0.04,2,17,5.4,1,0,0,0
61,2,25000,2912.47,0.12,0,17,4.1,1,1,0,0
72,4,200000,5600.46,0.03,0,0,4.2,1,0,0,0
51,16,200000,6548.42,0.03,1,11,7.7,1,0,0,0
30,20,200000,15241.86,0.08,0,11,6.1,1,0,0,0
30,23,100000,6581.3,0.07,3,11,0.6,1,0,8,0
22,19,100000,1432.77,0.01,0,23,5.8,1,1,0,0
59,11,10000,7321.51,0.73,0,11,3.6,1,1,0,0
34,7,100000,1408.12,0.01,0,5,0.3,1,0,0,0
58,7,100000,9370.5,0.09,0,14,1.6,1,0,0,0
30,1,25000,4472.75,0.18,0,17,5.8,1,1,0,0
31,3,25000,2467.58,0.1,2,23,2.0,1,1,0,0
73,15,100000,2683.42,0.03,1,23,1.0,1,0,0,0
24,4,10000,54497.2,5.45,0,0,1.5,0,0,0,0
52,16,200000,5906.4,0.03,0,22,0.2,1,0,0,0
49,27,10000,6550.7,0.66,0,6,0.8,1,0,0,0
43,12,50000,121695.42,2.43,0,9,2.1,0,1,0,0
71,12,100000,27454.9,0.27,0,13,0.2,0,0,0,0
51,18,25000,5311.76,0.21,1,2,1.0,0,1,0,0
57,13,10000,7537.26,0.75,0,20,0.2,1,0,0,0
49,6,100000,5720.23,0.06,1,1,0.2,1,0,6,0
70,4,50000,9875.66,0.2,0,15,0.7,1,1,0,0
34,8,200000,4331.51,0.02,0,18,1.4,1,0,0,0
70,15,200000,18408.15,0.09,2,19,4.4,1,1,0,0
22,19,200000,10753.03,0.05,1,20,0.4,1,1,0,0
57,22,50000,10039.68,0.2,0,20,0.3,1,0,0,0
46,13,50000,1982.11,0.04,0,2,15.7,1,0,0,0
33,3,50000,4503.86,0.09,0,3,0.4,1,1,0,0
23,5,50000,7010.47,0.14,1,6,0.4,1,0,8,0
78,9,25000,485.02,0.02,1,2,2.2,1,1,1,0
32,1,100000,7730.26,0.08,0,18,2.0,1,0,0,0
41,10,200000,4545.57,0.02,1,0,2.4,1,1,0,0
44,7,10000,153908.88,15.39,1,22,1.0,1,1,0,0
44,19,200000,26610.04,0.13,0,3,2.3,1,0,0,0
53,7,50000,21073.18,0.42,1,13,0.7,0,0,0,0
69,16,200000,4438.6,0.02,0,18,6.7,1,1,0,0
51,20,25000,13746.99,0.55,1,0,2.7,1,0,0,0
20,2,200000,16758.51,0.08,0,17,0.7,0,0,0,0
38,13,25000,3172.27,0.13,0,17,1.1,1,0,9,0
26,1,50000,3731.71,0.07,1,17,5.7,1,0,0,0
60,8,10000,10017.93,1.0,0,12,2.8,1,0,0,0
55,11,25000,7603.9,0.3,0,11,0.1,1,1,8,0
54,21,50000,2923.8,0.06,0,6,4.3,0,0,0,0
50,28,100000,15897.06,0.16,1,18,1.0,1,0,0,0
21,22,200000,12131.31,0.06,0,22,0.5,0,0,0,0
42,10,50000,3211.39,0.06,2,7,6.5,0,1,0,0
41,12,25000,7937.54,0.32,0,2,0.6,1,0,0,0
71,4,50000,2106.53,0.04,1,6,1.3,1,0,0,0
55,1,25000,2956.43,0.12,0,20,0.3,1,0,0,0
20,23,10000,6646.45,0.66,1,3,2.0,1,1,0,0
67,1,25000,1898.75,0.08,0,11,2.3,1,0,0,0
35,7,100000,7039.45,0.07,0,19,0.6,1,0,0,0
36,19,200000,3824.95,0.02,0,21,2.7,0,1,0,0
42,29,50000,70875.25,1.42,1,21,4.7,0,1,0,0
73,22,10000,30315.96,3.03,0,14,1.7,1,1,0,0
39,15,100000,26781.31,0.27,1,8,1.1,1,0,0,0
71,22,100000,2083.75,0.02,0,2,3.3,1,1,0,0
73,18,25000,4375.33,0.18,1,2,0.7,1,0,0,0
73,17,25000,21400.18,0.86,1,5,1.8,0,0,0,0
29,2,10000,8561.54,0.86,1,18,2.0,1,1,0,0
56,13,50000,556.61,0.01,1,17,0.3,1,0,0,0
73,14,50000,9320.38,0.19,1,21,1.7,1,0,1,0
58,6,25000,14148.41,0.57,1,22,0.4,0,0,0,0
79,7,50000,33303.91,0.67,0,2,1.1,0,1,0,0
18,29,25000,17346.41,0.69,0,11,0.1,0,0,9,0
77,12,100000,24917.7,0.25,2,20,0.2,0,0,0,0
66,16,10000,10591.49,1.06,1,18,4.6,0,0,0,0
75,6,200000,3614.4,0.02,0,21,0.5,0,0,0,0
54,20,100000,8396.66,0.08,1,17,1.9,1,0,0,0
33,8,25000,4953.98,0.2,0,23,2.4,1,0,0,0
73,17,10000,6896.55,0.69,0,22,0.4,1,0,9,0
47,4,50000,14873.29,0.3,0,15,1.9,0,0,0,0
24,27,25000,23429.82,0.94,0,7,4.5,1,0,0,0
29,23,100000,10884.37,0.11,1,2,0.5,1,0,0,0
76,8,50000,17558.72,0.35,1,21,7.4,1,0,0,0
59,24,50000,11299.52,0.23,1,9,1.9,1,1,0,0
58,12,10000,41739.77,4.17,0,6,2.5,0,0,0,0
58,10,100000,2120.66,0.02,0,5,2.9,0,0,0,0
56,13,25000,883.3,0.04,0,2,1.0,1,0,0,0
20,29,100000,13625.25,0.14,0,16,0.3,1,0,0,0
20,26,10000,7448.53,0.74,1,10,5.9,1,0,0,0
45,25,200000,28414.53,0.14,0,20,2.4,1,0,0,0
37,27,50000,48832.31,0.98,0,22,1.1,1,0,0,0
28,8,50000,9953.85,0.2,0,7,0.6,1,1,0,0
44,29,25000,14190.47,0.57,1,6,5.4,1,0,0,0
64,1,25000,3035.88,0.12,1,0,11.6,1,0,0,0
54,10,50000,7080.71,0.14,1,5,2.2,1,1,0,0
30,25,10000,2003.22,0.2,1,20,0.1,1,0,0,0
45,1,10000,1098.15,0.11,0,15,0.4,1,0,0,0
52,27,200000,2394.56,0.01,2,10,2.4,0,1,0,0
51,26,200000,36509.83,0.18,0,11,1.3,1,0,0,0
51,29,200000,9604.07,0.05,2,4,1.5,0,0,3,0
48,6,200000,13413.64,0.07,0,4,4.4,1,0,0,0
63,9,50000,6469.15,0.13,0,3,0.7,1,0,0,0
43,29,200000,3486.57,0.02,0,5,0.5,1,0,0,0
62,28,50000,4882.95,0.1,0,18,0.2,1,1,0,0
39,13,25000,17907.07,0.72,0,14,2.5,1,1,8,0
34,11,50000,8770.36,0.18,2,17,0.3,0,0,0,0
52,23,100000,5411.65,0.05,0,3,0.7,0,0,0,0
53,14,25000,3522.08,0.14,2,6,3.2,1,0,9,0
26,4,200000,18318.96,0.09,1,14,2.9,1,0,0,0
32,24,50000,12948.93,0.26,0,0,0.3,1,0,0,0
41,2,50000,43285.68,0.87,0,7,3.1,1,0,0,0
76,28,50000,5579.09,0.11,0,2,1.1,1,0,0,0
59,7,200000,4986.78,0.02,0,13,0.5,1,0,5,0
61,3,25000,7537.38,0.3,0,9,0.0,1,0,0,0
21,8,10000,5596.94,0.56,0,17,1.6,1,0,0,0
50,3,25000,7132.91,0.29,1,23,0.7,1,0,0,0
38,23,50000,8227.66,0.16,0,13,2.5,1,0,0,0
52,28,50000,2023.8,0.04,0,5,1.1,0,1,0,0
59,5,50000,5347.39,0.11,2,21,0.3,1,0,8,0
20,12,10000,8116.6,0.81,1,14,2.7,1,0,0,0
24,8,10000,3845.23,0.38,1,19,0.2,1,1,0,0
43,16,50000,2203.01,0.04,0,14,4.0,1,1,0,0
38,27,50000,13496.42,0.27,0,16,3.9,1,0,1,0
42,23,100000,28872.43,0.29,0,6,0.8,1,0,0,0
45,9,50000,11749.77,0.23,0,8,1.1,1,0,0,0
77,7,25000,10410.19,0.42,4,20,2.9,0,0,0,0
74,25,25000,9268.38,0.37,2,8,0.3,1,0,0,0
72,23,10000,16430.46,1.64,0,20,1.9,1,0,0,0
49,21,25000,9562.37,0.38,0,18,2.1,1,0,0,0
71,12,10000,17311.68,1.73,0,22,1.4,0,1,0,0
48,25,50000,3576.68,0.07,0,18,1.7,1,0,0,0
18,19,200000,14706.96,0.07,2,22,0.8,1,0,0,0
26,23,25000,26094.31,1.04,0,1,1.6,1,1,0,0
48,11,50000,10018.64,0.2,0,16,1.7,0,1,0,0
21,10,100000,51410.75,0.51,2,12,1.5,1,1,9,0
75,6,200000,27871.14,0.14,2,16,5.7,1,0,0,0
26,18,10000,32582.12,3.26,0,5,0.3,1,1,0,0
70,1,10000,11341.6,1.13,0,5,0.9,1,0,0,0
60,29,100000,8953.16,0.09,0,10,5.0,1,0,0,0
75,13,100000,1465.74,0.01,0,7,0.5,1,0,0,0
35,16,100000,11625.79,0.12,1,10,0.8,1,0,0,0
43,4,10000,9335.7,0.93,1,11,2.4,1,0,0,0
29,6,25000,2655.97,0.11,1,9,0.1,1,0,7,0
35,20,100000,9376.55,0.09,0,18,6.9,0,1,0,0
40,4,25000,26666.55,1.07,1,20,6.4,1,0,0,0
54,29,100000,21643.69,0.22,0,6,1.3,0,0,0,0
28,7,200000,36346.25,0.18,0,1,1.6,0,1,0,0
36,21,25000,7658.78,0.31,0,21,2.6,1,0,6,0
54,20,200000,9215.2,0.05,1,7,2.8,1,1,0,0
55,15,25000,23191.85,0.93,0,23,0.8,0,1,0,0
39,29,200000,32749.83,0.16,1,14,7.9,1,0,0,0
57,20,25000,2710.16,0.11,0,16,1.8,0,0,0,0
54,12,25000,4929.22,0.2,0,0,0.4,1,0,0,0
25,20,25000,4916.36,0.2,2,22,0.3,1,1,0,0
34,7,50000,2439.48,0.05,0,18,0.1,1,0,0,0
44,28,50000,32169.25,0.64,1,23,1.6,0,1,0,0
58,26,10000,562.93,0.06,0,15,5.7,1,0,0,0
