transaction_id,amount,hour,day_of_week,transaction_frequency,avg_transaction_amount,account_age_days,device_change,location_change,transactions_last_hour,transactions_last_day,merchant_risk_score,new_merchant,failed_attempts,is_fraud
UPI_LEGIT_010220,239.62,19,3,2,207.88,2079,1,0,0,2,0.318,1,0,0
UPI_LEGIT_005583,127.57,20,3,2,74.83,568,0,0,0,4,0.251,0,0,0
UPI_LEGIT_012833,10.26,9,1,5,28.18,1348,0,0,1,6,0.15,1,0,0
UPI_LEGIT_012721,45.94,13,0,1,14.82,2023,0,0,0,2,0.023,0,0,0
UPI_LEGIT_008719,135.2,16,5,4,96.02,763,0,0,1,1,0.105,0,0,0
UPI_FRAUD_001128,479651.07,2,0,2,67.4,1522,0,0,1,1,0.234,0,0,1
UPI_LEGIT_010405,227.39,8,3,2,67.94,2728,0,0,0,1,0.174,0,0,0
UPI_FRAUD_001706,71675.37,22,0,8,4.61,1488,0,1,1,4,0.624,1,2,1
UPI_LEGIT_007450,66.9,21,0,2,140.63,377,0,0,0,2,0.069,0,0,0
UPI_LEGIT_003153,586.23,18,3,3,50.04,1791,0,0,2,1,0.13,0,1,0
UPI_LEGIT_009482,54.02,22,6,2,220.27,2341,0,0,1,3,0.356,1,0,0
UPI_LEGIT_010671,1734.31,11,6,3,59.57,3108,0,0,0,2,0.242,0,0,0
UPI_LEGIT_014414,80.8,20,5,2,263.22,858,0,0,0,0,0.353,0,0,0
UPI_LEGIT_006240,244.51,10,5,0,333.15,2839,0,0,1,2,0.029,0,0,0
UPI_LEGIT_007104,12.16,18,6,2,226.17,749,0,0,0,2,0.153,0,0,0
UPI_LEGIT_009464,149.55,16,0,3,22.16,1593,0,0,1,1,0.242,1,0,0
UPI_LEGIT_002721,8396.15,14,5,6,9.61,3132,0,0,1,0,0.075,0,0,0
UPI_LEGIT_007445,910.05,19,0,3,56.42,322,0,0,4,2,0.328,0,0,0
UPI_LEGIT_007893,1406.91,11,1,3,42.77,801,0,0,1,1,0.048,0,0,0
UPI_LEGIT_014462,347.01,15,2,2,280.39,2275,0,0,1,6,0.209,1,0,0
UPI_LEGIT_011422,58.77,7,0,6,246.39,3260,0,0,0,1,0.137,0,0,0
UPI_LEGIT_008042,66.1,22,0,2,132.11,1587,0,0,0,0,0.118,1,0,0
UPI_LEGIT_009144,13.25,22,3,1,173.97,2959,0,0,0,6,0.218,1,0,0
UPI_LEGIT_009402,149.22,6,4,2,71.24,891,0,0,0,3,0.317,0,0,0
UPI_LEGIT_011582,17.24,14,0,0,149.57,1523,0,0,2,1,0.274,0,1,0
UPI_LEGIT_011178,327.82,20,2,2,419.38,1741,0,0,0,1,0.011,0,0,0
UPI_LEGIT_013972,493.4,19,2,5,115.36,2991,0,0,0,4,0.398,0,0,0
UPI_LEGIT_012939,1150.12,15,3,2,148.6,1442,0,0,0,2,0.167,0,0,0
UPI_LEGIT_009985,570.35,19,6,1,56.1,286,0,0,0,3,0.287,0,0,0
UPI_LEGIT_006054,816.33,20,6,4,116.74,2375,0,0,0,0,0.212,0,0,0
UPI_LEGIT_010107,7063.09,11,2,6,181.42,549,0,0,0,2,0.213,0,0,0
UPI_LEGIT_012169,306.67,14,0,9,125.21,1769,1,0,2,2,0.087,0,1,0
UPI_LEGIT_002550,1385.12,9,6,1,89.52,584,0,0,0,2,0.38,1,0,0
UPI_LEGIT_007440,307.92,20,5,2,348.54,1382,0,0,1,2,0.145,0,0,0
UPI_LEGIT_006768,4.34,11,4,2,289.44,1532,0,0,1,4,0.383,1,0,0
UPI_LEGIT_014299,42.63,19,5,2,4682.99,1439,0,0,1,4,0.03,0,0,0
UPI_LEGIT_013299,21.08,21,5,4,42.84,2394,0,0,1,3,0.109,1,0,0
UPI_LEGIT_006449,1921.59,6,1,2,63.53,2239,0,0,2,0,0.292,0,0,0
UPI_LEGIT_010359,4.87,17,0,2,136.73,3446,0,0,0,3,0.154,1,0,0
UPI_LEGIT_014584,5742.87,10,2,1,66.97,1526,0,0,0,2,0.116,1,1,0
UPI_LEGIT_002644,9.19,19,6,1,147.12,1208,0,0,1,2,0.07,1,0,0
UPI_LEGIT_013113,170.38,15,3,2,45.14,627,0,0,0,4,0.159,0,0,0
UPI_LEGIT_004487,477.82,12,3,4,118.17,765,0,0,0,3,0.276,0,0,0
UPI_FRAUD_002061,667931.84,16,5,3,153.23,5,0,0,1,2,0.935,1,3,1
UPI_LEGIT_004645,107.1,19,0,2,170.24,1320,0,1,1,4,0.1,0,0,0
UPI_LEGIT_014082,381.24,8,3,5,252.39,734,0,0,1,3,0.156,0,0,0
UPI_LEGIT_012959,12.98,10,2,4,108.51,2551,0,0,0,2,0.337,0,0,0
UPI_LEGIT_014943,371.32,21,6,3,121.76,1682,0,0,0,5,0.16,0,1,0
UPI_LEGIT_013499,41.32,13,1,4,230.95,1369,0,0,0,1,0.188,0,0,0
UPI_LEGIT_007265,188.63,16,0,6,68.76,318,0,0,0,4,0.197,0,0,0
UPI_LEGIT_004174,53.52,13,3,4,125.34,3350,0,0,1,0,0.178,0,0,0
UPI_LEGIT_012485,56.75,6,5,2,305.85,1386,0,0,0,3,0.014,0,0,0
UPI_LEGIT_012711,817.57,9,3,2,64.16,1005,0,0,1,2,0.115,0,0,0
UPI_LEGIT_011943,592.69,16,5,0,95.44,1516,0,0,1,3,0.043,0,0,0
UPI_FRAUD_000983,131098.18,0,1,2,111.78,1179,0,0,1,1,0.477,1,0,1
UPI_LEGIT_010171,254.71,16,3,4,386.32,3436,0,0,0,2,0.373,1,0,0
UPI_LEGIT_005480,37.75,11,3,5,30.62,2345,0,0,0,4,0.237,0,0,0
UPI_LEGIT_011744,94.66,11,5,2,104.86,2369,0,0,0,0,0.061,0,0,0
UPI_LEGIT_004797,458.47,19,4,2,20.35,1552,1,0,0,1,0.267,0,0,0
UPI_LEGIT_009632,12.01,11,4,2,60.78,212,0,0,0,1,0.272,0,0,0
UPI_LEGIT_003662,2295.34,21,4,2,44.19,430,0,0,0,3,0.199,0,0,0
UPI_LEGIT_013804,97.95,7,2,4,486.52,2676,0,0,1,0,0.303,0,0,0
UPI_LEGIT_006947,336.67,21,6,7,267.84,2716,0,0,2,2,0.357,0,0,0
UPI_LEGIT_004657,89.91,19,6,4,167.38,205,0,0,1,2,0.383,0,0,0
UPI_LEGIT_006414,2998.82,15,4,3,178.06,1487,0,0,0,2,0.392,0,0,0
UPI_LEGIT_003150,179.97,21,3,6,41.02,2238,0,0,2,1,0.099,0,0,0
UPI_LEGIT_012544,60.5,9,0,4,76.11,972,0,0,0,4,0.209,0,0,0
UPI_LEGIT_011051,341.54,13,3,5,636.82,1290,0,0,1,2,0.081,0,0,0
UPI_LEGIT_004813,13.31,8,5,5,64.25,2691,0,0,1,2,0.396,0,0,0
UPI_LEGIT_005969,650.47,17,1,4,266.04,2800,0,0,2,2,0.344,0,0,0
UPI_LEGIT_002939,98.36,12,0,2,39.78,2050,0,0,1,3,0.358,0,0,0
UPI_FRAUD_001340,217331.33,1,4,5,92.73,3480,1,0,0,3,0.612,0,0,1
UPI_FRAUD_001391,86749.77,23,2,3,115.67,1501,0,0,5,9,0.643,0,3,1
UPI_LEGIT_009673,1059.75,8,6,0,127.3,1592,0,0,2,1,0.2,0,0,0
UPI_LEGIT_013867,110.77,8,1,1,71.66,802,0,0,0,0,0.126,0,0,0
UPI_LEGIT_009255,21.0,17,4,5,106.55,435,0,0,1,2,0.106,0,0,0
UPI_LEGIT_013864,55.1,14,5,2,70.86,3500,0,0,0,0,0.006,0,0,0
UPI_LEGIT_014354,273.45,22,1,2,111.71,885,0,0,2,1,0.176,1,0,0
UPI_LEGIT_009025,7.91,13,5,1,178.93,1311,0,0,0,1,0.226,1,0,0
UPI_LEGIT_006146,377.15,16,4,2,70.97,426,0,1,0,2,0.046,1,0,0
UPI_FRAUD_001412,60716.44,11,5,6,603.67,2505,0,0,2,11,0.559,0,1,1
UPI_LEGIT_002256,521.91,15,3,2,158.39,3070,0,0,0,4,0.105,1,1,0
UPI_LEGIT_014944,5.39,18,1,2,487.1,3593,0,0,0,1,0.037,0,0,0
UPI_LEGIT_010731,57.57,9,3,1,91.71,419,0,0,1,2,0.223,0,0,0
UPI_LEGIT_006120,8186.15,19,2,2,48.15,3475,0,0,0,1,0.032,0,0,0
UPI_FRAUD_002212,949563.97,8,1,3,55.78,72,1,0,0,4,0.992,0,1,1
UPI_LEGIT_005603,949.28,22,4,3,79.67,695,0,0,1,1,0.016,0,0,0
UPI_LEGIT_006004,2271.91,15,5,6,427.36,1224,0,0,0,1,0.189,0,0,0
UPI_LEGIT_005417,214.7,12,1,4,54.68,991,0,0,0,0,0.187,0,0,0
UPI_LEGIT_004938,4360.83,7,1,4,293.5,1112,0,0,2,1,0.176,0,0,0
UPI_LEGIT_003624,531.4,8,4,1,28.02,3574,1,0,0,4,0.118,0,0,0
UPI_LEGIT_003158,300.16,13,3,2,182.99,2355,0,0,0,1,0.034,0,0,0
UPI_LEGIT_004267,1641.93,17,4,1,199.47,2756,0,0,0,1,0.157,0,0,0
UPI_FRAUD_000463,1150092.45,12,1,1,68.12,77,0,0,0,0,0.655,1,0,1
UPI_FRAUD_001754,58347.0,6,5,10,388.69,2037,0,1,4,3,0.313,0,1,1
UPI_LEGIT_012000,1274.55,9,2,1,29.86,2169,0,0,2,0,0.23,0,0,0
UPI_LEGIT_009023,2181.03,6,5,3,214.3,375,0,0,0,1,0.355,0,0,0
UPI_LEGIT_006380,358.56,13,6,1,46.56,3233,0,0,5,1,0.141,0,0,0
UPI_LEGIT_003829,466.64,16,0,4,785.69,2304,0,0,0,2,0.19,0,0,0
UPI_FRAUD_000378,1649456.11,1,4,4,43.24,2200,0,0,1,3,0.928,0,0,1
UPI_LEGIT_011586,150.68,22,6,6,79.44,2017,0,0,1,1,0.115,0,1,0
UPI_FRAUD_001335,261646.47,4,3,5,26.47,3478,1,0,1,2,0.45,1,0,1
UPI_LEGIT_014538,2164.18,9,3,2,338.65,602,0,0,0,6,0.072,0,0,0
UPI_LEGIT_002716,1936.63,21,1,6,191.95,2064,0,0,0,5,0.134,0,1,0
UPI_LEGIT_009611,87.84,20,5,3,364.53,2370,0,0,1,2,0.109,0,0,0
UPI_LEGIT_013326,23.11,22,0,3,59.63,537,0,0,2,3,0.002,0,0,0
UPI_LEGIT_013546,19.23,11,0,3,9.39,3538,0,0,1,2,0.369,0,1,0
UPI_LEGIT_009704,204.5,8,0,7,68.61,1049,0,0,0,1,0.355,0,0,0
UPI_LEGIT_006322,334.32,14,5,5,48.0,699,0,0,1,0,0.094,0,0,0
UPI_LEGIT_009225,8.61,7,2,0,15.61,2908,0,0,0,0,0.079,0,0,0
UPI_LEGIT_009801,203.98,15,2,1,143.37,3066,0,0,0,4,0.14,0,0,0
UPI_FRAUD_001894,550022.82,6,1,6,223.9,59,1,0,1,3,0.936,0,1,1
UPI_LEGIT_004661,17.1,16,0,2,196.87,1992,0,0,1,3,0.008,0,0,0
UPI_LEGIT_009690,4.45,16,0,2,128.82,1398,0,0,0,2,0.223,0,0,0
UPI_LEGIT_007769,123.89,21,3,5,113.86,977,0,0,0,1,0.154,0,0,0
UPI_LEGIT_007090,85.23,12,5,3,98.11,1614,1,0,1,5,0.263,0,0,0
UPI_LEGIT_006221,15.6,21,4,3,74.5,3082,0,0,0,2,0.199,0,0,0
UPI_LEGIT_009147,2.51,17,6,2,278.45,1593,0,0,3,1,0.294,0,0,0
UPI_LEGIT_012448,303.89,15,2,2,213.72,703,0,0,0,2,0.199,0,0,0
UPI_LEGIT_007037,33.73,9,4,2,172.85,2291,0,0,0,2,0.08,0,0,0
UPI_LEGIT_008613,24.49,10,4,6,18.28,2593,0,0,0,4,0.197,0,0,0
UPI_LEGIT_009545,233.16,22,0,3,104.5,1343,0,0,1,3,0.227,0,0,0
UPI_LEGIT_014033,15.79,13,2,3,159.36,3120,0,1,1,5,0.284,0,0,0
UPI_LEGIT_013307,107.5,17,6,6,49.8,1269,1,0,0,2,0.11,0,0,0
UPI_LEGIT_010323,150.31,8,2,3,499.97,592,0,0,0,1,0.112,0,0,0
UPI_LEGIT_011149,133.45,9,2,2,114.78,2892,0,0,0,3,0.172,0,0,0
UPI_LEGIT_003992,1595.0,20,6,2,118.7,3303,0,0,0,4,0.077,0,0,0
UPI_LEGIT_006691,37.99,18,3,5,441.1,1114,0,0,0,4,0.356,0,0,0
UPI_FRAUD_001030,200838.83,3,0,1,91.74,2409,1,0,0,1,0.306,0,0,1
UPI_FRAUD_002220,954253.3,16,0,3,86.67,63,1,0,0,2,0.769,0,0,1
UPI_LEGIT_011590,1331.14,12,4,4,48.66,3227,0,1,0,1,0.273,0,0,0
UPI_LEGIT_013801,13.58,21,2,2,31.89,2370,0,0,0,1,0.256,1,0,0
UPI_LEGIT_003793,81.74,6,0,5,64.27,2369,0,0,0,4,0.051,0,0,0
UPI_LEGIT_010933,46.74,7,4,2,44.38,2827,0,0,1,2,0.005,0,0,0
UPI_LEGIT_010483,2788.12,15,5,5,67.29,198,0,0,0,6,0.229,0,0,0
UPI_LEGIT_004327,637.44,19,3,7,13.65,3428,0,0,0,2,0.391,1,0,0
UPI_LEGIT_012813,53.3,19,0,4,267.55,3287,0,0,0,4,0.128,0,0,0
UPI_LEGIT_008302,60.46,15,5,2,70.95,2130,0,0,0,0,0.103,0,1,0
UPI_LEGIT_014233,427.64,14,6,4,43.04,793,0,0,0,2,0.005,0,0,0
UPI_LEGIT_013185,492.92,13,5,1,122.33,3488,0,0,0,0,0.1,0,0,0
UPI_LEGIT_005731,2057.95,8,6,3,124.2,1339,0,0,0,3,0.074,0,1,0
UPI_LEGIT_002917,402.71,21,3,4,175.25,1713,0,0,0,2,0.331,0,1,0
UPI_LEGIT_005586,69.55,22,1,5,159.33,3140,1,0,0,3,0.123,0,0,0
UPI_LEGIT_012010,63.92,11,4,2,878.3,3191,0,0,0,3,0.179,0,0,0
UPI_LEGIT_006326,111.37,18,5,2,13.46,3203,0,0,0,2,0.035,0,0,0
UPI_FRAUD_001515,53669.28,4,5,7,91.3,2,0,0,2,11,0.069,1,4,1
UPI_LEGIT_014839,239.38,9,4,5,1111.94,1561,0,0,1,3,0.397,0,0,0
UPI_LEGIT_013598,104.84,20,4,0,143.24,399,0,1,2,2,0.246,0,0,0
UPI_LEGIT_012601,9.87,14,6,6,111.03,1215,0,0,0,1,0.239,0,0,0
UPI_LEGIT_002263,903.57,12,6,3,602.06,684,0,0,0,1,0.048,0,0,0
UPI_LEGIT_004479,63.23,12,6,6,76.49,1093,0,0,0,1,0.15,0,0,0
UPI_LEGIT_004239,300.64,7,0,5,117.72,1822,0,0,0,3,0.287,0,0,0
UPI_LEGIT_012738,2805.05,8,2,2,262.56,1953,0,0,3,3,0.027,0,0,0
UPI_LEGIT_012579,219.43,20,5,4,98.34,3581,0,0,0,1,0.358,0,0,0
UPI_FRAUD_000893,742415.91,9,6,2,9.81,706,1,0,0,2,0.718,0,1,1
UPI_FRAUD_001490,51008.42,23,3,7,6.05,1471,0,0,5,9,0.482,0,1,1
UPI_LEGIT_012007,10.35,8,2,4,59.01,2952,0,0,0,1,0.253,0,0,0
UPI_LEGIT_009657,233.39,11,4,4,146.19,2373,0,0,1,4,0.353,0,0,0
UPI_LEGIT_008516,43.67,10,0,5,24.72,1236,0,0,0,2,0.224,0,0,0
UPI_LEGIT_002933,5.79,10,1,4,9.47,3226,0,0,1,0,0.127,0,0,0
UPI_LEGIT_013784,28.98,7,1,3,65.42,1169,0,0,0,2,0.313,0,0,0
UPI_FRAUD_001129,266139.23,2,0,2,1.57,1078,1,0,0,4,0.12,1,1,1
UPI_FRAUD_000731,947061.56,22,1,0,99.33,121,1,0,2,3,0.958,1,0,1
UPI_LEGIT_003084,71.64,8,2,1,270.76,1648,0,0,1,1,0.188,0,0,0
UPI_LEGIT_007297,1542.02,22,3,1,118.75,2667,0,0,1,3,0.09,0,0,0
UPI_LEGIT_004588,849.69,6,5,5,108.51,2035,0,0,0,3,0.076,0,0,0
UPI_LEGIT_002795,1367.77,10,0,2,257.31,787,0,0,0,4,0.279,0,0,0
UPI_LEGIT_007601,76.08,22,1,5,21.14,442,0,0,2,1,0.077,0,0,0
UPI_FRAUD_000798,753549.78,21,5,0,25.89,768,1,0,1,4,0.954,0,0,1
UPI_LEGIT_006232,76.85,15,1,2,58.36,1650,1,0,0,1,0.279,0,0,0
UPI_FRAUD_000734,766550.12,7,1,4,20.74,2171,1,0,0,2,0.886,0,1,1
UPI_LEGIT_008688,113.36,7,1,3,185.97,282,0,0,0,5,0.045,0,0,0
UPI_FRAUD_002244,705404.41,14,4,2,24.68,68,1,0,0,1,0.832,0,1,1
UPI_FRAUD_000178,1084107.41,0,3,7,22.18,206,0,0,0,4,0.687,1,0,1
UPI_FRAUD_001174,246624.69,3,2,6,60.9,1744,1,0,1,3,0.668,1,0,1
UPI_FRAUD_000790,840317.4,23,6,4,55.33,2113,1,1,0,1,0.646,1,2,1
UPI_LEGIT_012026,14.6,10,3,6,131.33,2954,0,0,1,5,0.173,0,2,0
UPI_FRAUD_000198,1994597.44,3,0,0,8.47,1807,0,0,1,3,0.622,0,0,1
UPI_LEGIT_010239,813.59,13,1,3,309.61,797,0,0,0,4,0.173,0,0,0
UPI_LEGIT_007675,137.23,9,3,1,51.94,2491,0,0,0,2,0.389,0,0,0
UPI_FRAUD_000548,770248.88,22,4,5,98.55,2854,1,0,0,3,0.6,1,2,1
UPI_LEGIT_003339,909.95,14,5,3,364.24,1029,0,0,1,0,0.202,0,0,0
UPI_LEGIT_009213,138.92,11,3,7,408.78,355,0,0,1,6,0.168,0,0,0
UPI_LEGIT_007465,112.59,13,0,1,202.22,2578,0,0,1,0,0.126,0,0,0
UPI_LEGIT_008699,26.6,22,1,2,148.78,3229,0,1,0,4,0.289,1,0,0
UPI_LEGIT_013278,328.56,17,1,3,259.97,2399,0,0,0,1,0.232,0,0,0
UPI_LEGIT_012351,16.6,8,1,4,117.27,3014,0,0,0,6,0.192,0,0,0
UPI_LEGIT_007533,64.67,18,0,2,80.26,536,0,0,1,2,0.365,0,0,0
UPI_FRAUD_000066,1477500.24,3,5,3,45.13,3634,1,0,0,0,0.968,1,1,1
UPI_LEGIT_004712,407.15,12,2,4,283.13,1663,0,0,0,1,0.394,0,0,0
UPI_LEGIT_005214,1894.05,17,4,4,141.21,1438,0,0,0,5,0.023,0,0,0
UPI_LEGIT_011995,327.99,17,0,3,109.24,1412,0,0,0,0,0.05,0,0,0
UPI_LEGIT_005033,16237.97,10,5,2,154.71,301,0,0,0,3,0.278,0,0,0
UPI_LEGIT_013794,30.58,15,3,0,43.8,2553,0,0,1,1,0.213,0,0,0
UPI_LEGIT_002572,68.26,17,3,4,180.73,1797,0,0,0,1,0.15,0,0,0
UPI_LEGIT_010241,760.87,12,1,2,271.35,208,0,0,0,0,0.064,0,0,0
UPI_LEGIT_014551,75.14,10,4,4,263.59,218,0,0,0,0,0.091,1,0,0
UPI_FRAUD_000622,822814.5,18,0,4,86.31,2279,1,0,0,0,0.767,0,0,1
UPI_LEGIT_006222,41.7,22,4,1,42.98,2258,0,0,0,1,0.143,1,0,0
UPI_FRAUD_000787,1261676.29,18,6,2,591.49,2160,1,0,0,2,0.705,0,0,1
UPI_LEGIT_003332,45.29,15,5,3,517.71,270,0,0,0,3,0.165,0,1,0
UPI_LEGIT_014441,39.51,14,6,3,598.67,1981,0,0,0,1,0.084,0,1,0
UPI_LEGIT_006008,991.72,22,4,1,400.19,1909,0,0,1,1,0.163,0,0,0
UPI_LEGIT_010974,17.76,8,2,4,59.55,2738,0,1,0,2,0.113,0,0,0
UPI_LEGIT_008334,35.22,8,4,2,76.59,1953,0,0,1,1,0.309,1,0,0
UPI_LEGIT_013123,1610.01,21,1,1,215.05,2363,0,0,1,1,0.082,0,0,0
UPI_LEGIT_010525,147.67,12,5,1,50.88,1179,0,1,1,3,0.396,0,0,0
UPI_LEGIT_008696,7849.02,22,0,5,154.53,2013,0,0,0,5,0.23,0,0,0
UPI_FRAUD_000515,854246.0,16,4,4,139.4,1974,1,0,0,1,0.79,0,1,1
UPI_FRAUD_000478,730494.84,21,6,3,103.98,405,1,0,0,1,0.705,0,0,1
UPI_LEGIT_004476,1.54,8,3,1,405.98,1283,0,0,0,4,0.324,0,1,0
UPI_LEGIT_012277,140.77,15,2,1,76.95,3446,0,0,0,1,0.118,1,0,0
UPI_LEGIT_008818,1498.67,6,2,2,60.66,2828,0,0,0,3,0.103,0,0,0
UPI_LEGIT_006899,120.35,18,6,1,85.64,722,0,0,0,0,0.255,0,0,0
UPI_FRAUD_001033,286035.47,5,6,3,35.81,1715,1,0,2,0,0.478,0,0,1
UPI_LEGIT_012158,46.36,9,2,1,98.27,270,0,0,1,3,0.279,0,0,0
UPI_LEGIT_002598,44.56,10,5,4,31.53,194,0,0,0,0,0.104,0,0,0
UPI_FRAUD_001514,77641.37,19,2,16,169.59,292,0,0,2,5,0.432,0,1,1
UPI_LEGIT_006191,8.12,20,5,3,1584.93,3064,0,0,0,2,0.322,0,0,0
UPI_LEGIT_010864,34.09,16,5,3,147.23,673,1,0,2,2,0.035,0,0,0
UPI_LEGIT_007237,1600.92,7,0,3,118.7,3041,0,0,0,1,0.125,1,0,0
UPI_LEGIT_005753,68.56,8,0,1,104.62,1924,0,0,0,1,0.133,0,0,0
UPI_LEGIT_014153,217.32,11,5,4,121.44,2964,0,0,0,1,0.293,0,0,0
UPI_LEGIT_012897,53.33,7,1,1,305.05,1526,0,0,0,1,0.054,0,0,0
UPI_LEGIT_008236,2792.51,10,4,2,133.77,635,0,0,1,1,0.299,0,0,0
UPI_LEGIT_008536,15.99,17,6,2,76.89,1701,0,0,0,1,0.086,0,0,0
UPI_LEGIT_005521,31.73,14,1,4,194.25,250,0,0,0,1,0.211,0,0,0
UPI_FRAUD_001462,48347.11,13,0,4,84.1,1903,0,0,2,6,0.327,0,2,1
UPI_LEGIT_007915,45.38,11,3,3,836.07,654,1,0,0,3,0.021,1,0,0
UPI_FRAUD_001871,453278.27,22,1,6,181.92,1,0,0,4,1,0.012,0,0,1
UPI_LEGIT_012386,796.7,10,1,6,247.1,1215,0,0,0,3,0.26,0,0,0
UPI_LEGIT_007209,1686.57,17,4,2,39.6,830,0,0,2,3,0.303,0,0,0
UPI_LEGIT_010072,111.84,6,6,3,110.89,2353,0,0,0,0,0.346,1,0,0
UPI_LEGIT_007349,826.3,8,3,2,90.03,2274,0,0,1,3,0.2,0,0,0
UPI_LEGIT_004623,18.36,12,4,2,232.16,828,0,0,0,1,0.237,0,0,0
UPI_LEGIT_012987,87.21,7,1,2,138.36,2891,0,0,1,1,0.062,0,0,0
UPI_LEGIT_004818,51.83,21,3,3,216.2,1642,0,0,0,0,0.012,0,2,0
UPI_FRAUD_000220,1514725.62,0,0,2,124.02,1761,0,0,0,0,0.652,1,1,1
UPI_LEGIT_012658,457.11,14,5,3,165.42,2297,0,0,1,2,0.225,0,0,0
UPI_LEGIT_009002,3457.98,19,4,0,153.69,396,0,0,1,2,0.342,0,1,0
UPI_LEGIT_002476,1.18,19,5,8,282.07,776,0,0,1,0,0.029,0,0,0
UPI_LEGIT_004248,864.63,13,4,5,188.46,3254,0,0,1,0,0.197,0,0,0
UPI_LEGIT_011441,177.97,10,4,2,233.48,292,0,0,0,1,0.124,0,0,0
UPI_LEGIT_013737,751.62,19,1,1,34.33,1782,0,0,1,3,0.021,0,0,0
UPI_LEGIT_012564,1129.76,8,4,3,84.51,1287,0,1,0,4,0.047,0,0,0
UPI_LEGIT_006487,362.92,21,0,3,401.8,1757,0,0,1,3,0.198,0,0,0
UPI_LEGIT_009420,10.64,20,2,2,298.06,3151,0,0,0,1,0.298,0,0,0
UPI_LEGIT_009717,178.08,14,3,1,282.81,3485,0,0,0,3,0.0,0,0,0
UPI_LEGIT_005650,13.74,15,2,3,489.43,815,0,0,1,1,0.042,0,0,0
UPI_LEGIT_013648,12.92,18,0,3,230.34,3425,0,0,0,3,0.091,0,0,0
UPI_LEGIT_010806,18.48,14,1,6,19.08,2284,0,0,0,1,0.046,0,0,0
UPI_LEGIT_008052,777.14,8,2,1,333.46,2825,0,0,1,2,0.01,0,0,0
UPI_LEGIT_013783,554.05,21,3,2,38.91,1941,0,0,2,2,0.02,0,0,0
UPI_LEGIT_002881,357.93,10,5,3,532.0,727,0,0,0,1,0.248,0,0,0
UPI_FRAUD_001677,33875.97,5,4,4,82.3,3421,1,1,3,4,0.646,0,3,1
UPI_LEGIT_006060,5.14,6,0,3,153.4,571,0,0,0,6,0.384,0,0,0
UPI_FRAUD_000901,213987.31,5,2,2,141.01,374,1,0,1,2,0.266,1,0,1
UPI_LEGIT_012488,9284.64,17,1,2,58.34,2509,0,0,1,2,0.129,0,0,0
UPI_LEGIT_014292,428.78,6,2,4,42.93,579,0,0,0,2,0.39,0,0,0
UPI_LEGIT_002296,184.88,22,4,5,99.76,1330,0,0,0,3,0.055,0,0,0
UPI_LEGIT_008809,18.6,20,3,4,84.12,2327,0,0,0,3,0.15,0,0,0
UPI_LEGIT_008488,19.19,6,4,3,154.12,2358,0,0,0,2,0.158,0,0,0
UPI_LEGIT_009004,27.45,11,4,2,101.94,2211,0,0,0,5,0.341,0,0,0
UPI_LEGIT_013780,2659.05,22,0,2,32.71,508,0,0,0,1,0.376,1,0,0
UPI_LEGIT_012623,14.47,7,0,1,110.9,1311,0,1,0,4,0.289,0,0,0
UPI_LEGIT_011072,1.52,13,1,6,173.23,2404,0,0,1,3,0.314,0,0,0
UPI_LEGIT_006772,90.49,21,4,2,78.55,1077,0,0,1,0,0.106,0,0,0
UPI_LEGIT_011844,1802.85,17,5,3,170.68,2504,0,0,0,4,0.243,0,0,0
UPI_LEGIT_007257,319.53,8,1,4,65.97,2286,0,0,0,0,0.087,0,0,0
UPI_LEGIT_002580,40.34,15,0,5,114.67,3252,0,0,0,1,0.0,0,0,0
UPI_LEGIT_007966,44.18,12,2,1,89.07,3151,0,0,0,6,0.076,1,0,0
UPI_LEGIT_014230,274.2,16,6,4,255.42,512,0,0,0,3,0.111,0,1,0
UPI_LEGIT_011558,2.36,15,4,3,105.97,1964,0,0,0,3,0.014,0,0,0
UPI_LEGIT_014790,619.37,16,5,2,173.89,928,0,0,1,4,0.264,0,0,0
UPI_LEGIT_009780,1351.32,7,0,5,54.41,420,0,0,0,3,0.002,1,0,0
UPI_LEGIT_009351,56.48,7,2,2,145.23,2498,0,0,0,4,0.174,1,0,0
UPI_LEGIT_005254,259.59,18,6,2,149.42,1026,0,0,2,0,0.272,0,0,0
UPI_FRAUD_000681,1426599.88,8,5,2,3.21,723,1,0,1,2,0.818,0,0,1
UPI_LEGIT_013973,210.57,21,3,2,31.19,1133,0,0,0,2,0.028,0,0,0
UPI_LEGIT_003159,96.09,6,1,2,194.8,2217,0,0,1,1,0.127,1,1,0
UPI_LEGIT_010869,431.9,21,5,3,162.59,462,0,0,0,2,0.307,0,0,0
UPI_LEGIT_002987,403.45,10,0,1,61.88,2452,0,0,2,2,0.247,0,1,0
UPI_LEGIT_004908,20.54,7,1,4,562.41,1659,0,0,0,3,0.061,0,0,0
UPI_FRAUD_001882,759238.69,3,3,3,51.03,65,0,1,1,1,0.715,1,0,1
UPI_LEGIT_010705,246.72,21,5,5,832.31,3465,0,0,0,2,0.3,1,0,0
UPI_FRAUD_001940,393700.66,12,1,5,63.82,45,1,0,0,0,0.602,0,0,1
UPI_LEGIT_003296,426.02,9,4,3,399.04,2477,0,0,2,4,0.176,0,0,0
UPI_LEGIT_003534,80.32,17,2,3,148.28,1847,0,0,1,1,0.302,0,0,0
UPI_LEGIT_005974,14.68,10,1,6,1147.34,1249,0,0,0,1,0.018,0,0,0
