person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,dti_ratio,delinquencies_2yrs,revolving_utilization,total_accounts,inquiries_6months,public_records,loan_status
33,184053.26,MORTGAGE,2,DEBTCONSOLIDATION,D,37293,23.57,0.2,Y,21,0.34,1,0.28,9,0,0,0
39,62055.98,OWN,15,HOMEIMPROVEMENT,B,3149,14.94,0.05,N,15,0.31,0,0.52,8,0,0,0
37,40791.26,RENT,3,HOMEIMPROVEMENT,C,45055,6.27,1.1,N,4,0.39,0,0.55,9,0,0,0
60,71818.47,MORTGAGE,39,PERSONAL,F,20555,16.96,0.29,N,10,0.35,0,0.55,20,2,0,0
28,30694.55,MORTGAGE,39,VENTURE,F,18318,16.77,0.6,Y,17,0.26,1,0.45,5,2,0,1
57,79583.94,RENT,9,EDUCATION,C,25264,16.93,0.32,N,6,0.44,0,0.31,20,0,0,0
42,32198.32,MORTGAGE,28,HOMEIMPROVEMENT,E,44078,19.46,1.37,N,14,0.51,0,0.3,14,0,0,1
57,21281.63,MORTGAGE,4,EDUCATION,D,23535,13.52,1.11,N,19,0.14,0,0.58,18,1,0,0
27,65935.67,RENT,10,DEBTCONSOLIDATION,G,39461,12.27,0.6,N,16,0.39,0,0.27,19,0,0,0
38,71635.38,MORTGAGE,3,DEBTCONSOLIDATION,D,27666,18.33,0.39,Y,16,0.44,1,0.08,10,0,0,1
42,32278.81,MORTGAGE,31,PERSONAL,E,16726,20.08,0.52,N,11,0.1,0,0.27,19,0,0,0
47,127397.08,MORTGAGE,31,PERSONAL,C,40089,24.05,0.31,Y,19,0.17,1,0.23,13,1,0,0
32,79785.93,RENT,36,MEDICAL,D,48993,19.37,0.61,Y,21,0.38,1,0.32,21,0,0,1
45,72423.6,RENT,12,EDUCATION,C,5631,23.02,0.08,N,23,0.16,0,0.21,2,0,0,0
32,33352.97,RENT,29,PERSONAL,A,4664,19.8,0.14,Y,2,0.47,1,0.14,2,1,0,0
23,93590.87,RENT,11,HOMEIMPROVEMENT,F,49199,22.95,0.53,Y,12,0.58,2,0.3,20,1,0,1
25,136475.07,MORTGAGE,35,EDUCATION,A,48750,14.79,0.36,N,18,0.33,0,0.49,25,1,0,0
26,57479.47,RENT,12,DEBTCONSOLIDATION,A,49772,6.53,0.87,N,28,0.5,0,0.41,17,1,0,0
51,74905.49,RENT,26,VENTURE,A,5098,11.83,0.07,N,11,0.44,0,0.15,25,1,0,0
29,87963.69,MORTGAGE,7,MEDICAL,A,49555,13.47,0.56,N,12,0.18,0,0.6,7,1,1,1
46,59660.71,RENT,25,DEBTCONSOLIDATION,D,1590,20.23,0.03,Y,17,0.16,2,0.31,6,1,0,0
64,119883.21,RENT,11,DEBTCONSOLIDATION,E,34892,22.46,0.29,N,15,0.45,0,0.28,6,1,0,0
46,56211.34,RENT,27,DEBTCONSOLIDATION,E,27231,24.92,0.48,N,3,0.19,0,0.37,23,0,0,0
51,32893.66,RENT,37,HOMEIMPROVEMENT,D,44943,11.4,1.37,N,5,0.4,0,0.11,28,2,0,0
22,57222.62,RENT,37,MEDICAL,E,41121,18.66,0.72,N,7,0.3,0,0.56,15,0,0,1
44,83292.07,MORTGAGE,27,PERSONAL,B,16584,21.29,0.2,N,13,0.27,0,0.19,21,0,1,0
33,95460.63,RENT,36,VENTURE,A,18027,15.92,0.19,Y,19,0.57,1,0.06,17,1,0,0
57,95073.54,RENT,16,HOMEIMPROVEMENT,D,18672,22.31,0.2,N,29,0.43,0,0.42,19,0,0,0
48,51286.75,RENT,13,EDUCATION,F,31265,10.01,0.61,N,5,0.57,0,0.29,18,1,0,1
64,23342.75,MORTGAGE,10,DEBTCONSOLIDATION,B,9232,16.11,0.4,N,5,0.3,0,0.31,9,0,0,0
51,25603.86,MORTGAGE,20,VENTURE,E,1004,24.96,0.04,Y,25,0.46,1,0.12,17,0,0,1
43,60365.55,MORTGAGE,34,DEBTCONSOLIDATION,C,24622,22.58,0.41,N,13,0.32,0,0.57,24,1,0,0
37,136344.08,OWN,15,DEBTCONSOLIDATION,C,34650,6.32,0.25,N,26,0.31,0,0.45,21,1,0,0
60,119210.55,MORTGAGE,30,EDUCATION,A,49047,11.97,0.41,N,11,0.29,0,0.27,16,1,0,0
22,44441.82,MORTGAGE,19,HOMEIMPROVEMENT,D,37882,15.68,0.85,N,27,0.44,0,0.28,15,0,0,1
22,76305.76,OWN,8,MEDICAL,C,20577,13.13,0.27,N,8,0.45,0,0.05,7,0,1,0
59,101849.5,RENT,37,EDUCATION,B,36182,19.82,0.36,N,10,0.57,0,0.35,21,0,0,0
51,44980.73,RENT,7,VENTURE,B,23036,5.31,0.51,N,9,0.17,0,0.48,12,0,0,0
24,72748.14,OWN,3,HOMEIMPROVEMENT,D,16083,23.24,0.22,N,9,0.48,0,0.16,18,0,0,0
45,124597.23,MORTGAGE,33,VENTURE,D,43518,9.54,0.35,Y,19,0.23,1,0.24,7,0,0,0
30,49745.23,RENT,27,PERSONAL,A,1007,10.18,0.02,Y,10,0.21,1,0.16,14,0,0,0
38,82237.71,RENT,39,HOMEIMPROVEMENT,D,11384,14.79,0.14,N,21,0.3,0,0.26,29,2,0,0
43,56004.85,MORTGAGE,4,DEBTCONSOLIDATION,D,24950,18.75,0.45,N,18,0.44,0,0.3,8,1,0,1
28,185521.74,RENT,0,EDUCATION,B,13185,15.97,0.07,N,26,0.11,0,0.23,26,1,0,0
53,78644.22,RENT,6,DEBTCONSOLIDATION,D,10033,22.32,0.13,N,28,0.31,0,0.2,17,0,0,0
27,52383.26,MORTGAGE,4,MEDICAL,A,28194,7.86,0.54,N,24,0.57,0,0.39,5,0,0,0
59,41141.91,RENT,8,DEBTCONSOLIDATION,F,3674,18.78,0.09,N,29,0.52,0,0.1,3,0,0,0
26,35093.52,MORTGAGE,36,VENTURE,A,32326,11.49,0.92,Y,2,0.29,1,0.2,7,2,0,0
43,163334.84,RENT,31,PERSONAL,C,1325,6.7,0.01,Y,27,0.11,1,0.57,5,0,0,0
50,52592.94,RENT,27,DEBTCONSOLIDATION,F,26873,24.56,0.51,N,13,0.22,0,0.4,12,1,0,0
43,51764.44,MORTGAGE,5,VENTURE,F,47949,23.82,0.93,Y,9,0.5,2,0.14,14,0,0,1
25,149994.58,RENT,14,VENTURE,E,24296,11.06,0.16,N,22,0.12,0,0.13,24,0,0,0
45,95222.82,RENT,29,MEDICAL,F,37602,16.01,0.39,N,21,0.56,0,0.32,13,2,0,0
38,77406.07,RENT,10,EDUCATION,E,46160,22.76,0.6,N,22,0.51,0,0.26,22,1,0,1
53,69731.79,RENT,33,EDUCATION,C,16210,20.94,0.23,N,28,0.33,0,0.21,7,2,0,0
32,21865.56,MORTGAGE,33,PERSONAL,G,24984,17.38,1.14,N,10,0.12,0,0.36,21,0,0,1
61,32673.77,MORTGAGE,10,EDUCATION,A,34839,23.19,1.07,Y,20,0.49,1,0.16,3,1,0,1
44,47704.12,MORTGAGE,38,PERSONAL,D,20710,10.04,0.43,N,28,0.22,0,0.6,26,1,0,0
32,61801.95,MORTGAGE,38,PERSONAL,A,40291,20.66,0.65,Y,27,0.53,1,0.43,11,0,0,1
27,38768.03,RENT,10,PERSONAL,A,33334,16.89,0.86,N,18,0.55,0,0.23,2,1,0,1
50,94891.52,RENT,12,MEDICAL,C,41692,21.58,0.44,N,14,0.4,0,0.22,12,0,0,0
44,34314.68,RENT,34,MEDICAL,G,25846,17.04,0.75,N,29,0.53,0,0.5,13,0,0,1
21,120070.54,MORTGAGE,30,MEDICAL,B,23239,10.68,0.19,Y,23,0.47,1,0.2,11,0,0,0
35,54248.78,MORTGAGE,12,EDUCATION,E,17309,15.42,0.32,N,15,0.21,0,0.13,25,0,0,0
42,51113.48,MORTGAGE,34,MEDICAL,E,9529,11.36,0.19,Y,28,0.28,2,0.11,23,1,0,0
28,84477.58,RENT,5,PERSONAL,D,33639,18.06,0.4,N,9,0.13,0,0.43,19,1,0,0
55,65601.58,MORTGAGE,4,MEDICAL,A,31589,18.41,0.48,N,8,0.14,0,0.06,4,0,0,0
21,33353.4,MORTGAGE,6,DEBTCONSOLIDATION,G,14993,6.95,0.45,N,13,0.22,0,0.32,13,0,0,0
47,47310.12,RENT,36,MEDICAL,B,32322,11.02,0.68,N,21,0.58,0,0.33,16,0,0,0
24,49249.01,RENT,5,MEDICAL,D,17717,17.28,0.36,N,12,0.29,0,0.23,29,1,0,0
54,80810.11,RENT,38,HOMEIMPROVEMENT,A,6476,23.06,0.08,N,14,0.36,0,0.38,3,0,0,0
29,31009.65,RENT,34,EDUCATION,C,12748,23.94,0.41,Y,7,0.27,2,0.5,17,0,0,0
26,172135.45,RENT,16,HOMEIMPROVEMENT,A,11509,6.21,0.07,N,18,0.53,0,0.5,22,0,0,0
29,32032.08,MORTGAGE,1,PERSONAL,F,2385,7.36,0.07,N,10,0.6,0,0.17,29,2,0,0
35,51712.6,RENT,29,EDUCATION,B,39758,18.8,0.77,N,9,0.21,0,0.27,28,0,0,0
61,70397.07,RENT,28,DEBTCONSOLIDATION,E,1437,22.9,0.02,N,24,0.16,0,0.33,25,2,0,0
34,54377.53,MORTGAGE,21,MEDICAL,D,7024,13.24,0.13,N,18,0.17,0,0.47,6,3,0,0
26,119685.87,OWN,3,PERSONAL,A,7319,19.8,0.06,Y,25,0.24,1,0.14,16,0,0,0
37,33373.36,MORTGAGE,7,DEBTCONSOLIDATION,B,6665,19.19,0.2,N,24,0.13,0,0.05,21,0,0,0
36,41736.24,RENT,30,EDUCATION,C,10647,18.87,0.26,Y,29,0.36,1,0.12,29,1,0,0
29,75514.64,RENT,39,HOMEIMPROVEMENT,F,43370,17.45,0.57,N,2,0.53,0,0.41,16,0,0,1
31,61196.11,OWN,14,EDUCATION,G,1712,23.56,0.03,N,25,0.27,0,0.12,8,0,0,0
54,52305.02,RENT,12,DEBTCONSOLIDATION,F,14148,6.05,0.27,N,28,0.54,0,0.19,7,0,0,0
57,62517.02,MORTGAGE,15,HOMEIMPROVEMENT,D,46263,11.83,0.74,N,2,0.58,0,0.2,11,0,0,1
31,49137.23,OWN,27,MEDICAL,B,45712,24.05,0.93,N,18,0.19,0,0.15,13,2,0,0
38,40947.47,MORTGAGE,21,EDUCATION,A,28597,10.17,0.7,N,12,0.3,0,0.21,7,0,0,0
34,31863.33,MORTGAGE,12,PERSONAL,F,20172,10.15,0.63,N,26,0.3,0,0.23,12,2,0,0
52,54455.55,OWN,25,HOMEIMPROVEMENT,C,22085,18.0,0.41,N,6,0.42,0,0.39,10,0,0,0
62,24470.45,MORTGAGE,22,DEBTCONSOLIDATION,D,31876,17.43,1.3,N,15,0.14,0,0.04,16,0,0,1
25,120316.65,RENT,33,VENTURE,C,42068,16.9,0.35,N,11,0.14,0,0.19,21,2,0,0
37,60160.0,MORTGAGE,7,DEBTCONSOLIDATION,C,11171,17.26,0.19,Y,13,0.16,1,0.73,2,1,0,0
40,76687.63,OWN,12,MEDICAL,A,18360,10.56,0.24,N,25,0.17,0,0.22,25,0,0,0
22,41511.21,RENT,18,MEDICAL,B,48776,7.16,1.18,N,18,0.3,0,0.14,9,0,0,0
53,89593.61,RENT,36,HOMEIMPROVEMENT,B,11705,15.21,0.13,N,15,0.22,0,0.28,8,1,0,0
62,173343.92,RENT,3,MEDICAL,B,13856,22.84,0.08,Y,15,0.24,1,0.11,2,0,0,0
37,66047.39,MORTGAGE,37,PERSONAL,F,48749,14.75,0.74,N,21,0.18,0,0.29,24,1,0,0
36,98903.04,RENT,13,HOMEIMPROVEMENT,C,42496,8.79,0.43,Y,3,0.13,1,0.68,15,0,0,1
28,106484.48,MORTGAGE,13,DEBTCONSOLIDATION,A,42130,12.68,0.4,N,6,0.42,0,0.44,16,0,0,0
52,47976.17,RENT,23,DEBTCONSOLIDATION,A,27071,20.98,0.56,N,26,0.27,0,0.27,14,0,1,0
28,54653.85,MORTGAGE,30,EDUCATION,G,13605,19.22,0.25,N,24,0.45,0,0.14,15,0,0,0
35,50458.53,RENT,10,EDUCATION,F,17579,9.81,0.35,Y,14,0.54,1,0.17,25,0,0,0
31,159660.66,MORTGAGE,24,PERSONAL,D,48778,10.19,0.31,Y,24,0.36,1,0.2,9,0,0,0
23,69933.57,MORTGAGE,6,EDUCATION,B,10235,23.58,0.15,N,10,0.25,0,0.23,25,2,0,0
28,150776.85,MORTGAGE,20,HOMEIMPROVEMENT,C,46313,14.09,0.31,N,8,0.19,0,0.15,8,2,0,0
49,119618.89,MORTGAGE,33,MEDICAL,B,42447,22.38,0.35,Y,10,0.54,1,0.59,9,0,0,0
51,52316.18,MORTGAGE,8,DEBTCONSOLIDATION,A,3489,17.15,0.07,N,24,0.12,0,0.31,13,0,0,0
30,63376.68,MORTGAGE,35,VENTURE,B,8418,13.21,0.13,N,17,0.54,0,0.53,22,0,0,0
34,83993.1,MORTGAGE,11,PERSONAL,A,4202,11.96,0.05,N,20,0.17,0,0.1,9,1,0,0
43,30420.92,MORTGAGE,6,PERSONAL,E,9059,14.0,0.3,Y,15,0.57,1,0.41,9,3,0,0
64,43259.82,RENT,22,DEBTCONSOLIDATION,F,27194,22.39,0.63,Y,28,0.51,1,0.44,21,0,1,1
59,115555.42,MORTGAGE,19,VENTURE,G,5726,10.98,0.05,N,13,0.22,0,0.52,16,0,1,0
34,63567.1,MORTGAGE,10,DEBTCONSOLIDATION,C,20858,12.6,0.33,N,12,0.3,0,0.08,14,1,1,0
60,18506.29,MORTGAGE,23,EDUCATION,D,14095,7.72,0.76,Y,2,0.32,1,0.34,12,0,0,1
30,48465.5,RENT,30,HOMEIMPROVEMENT,C,25431,20.99,0.52,N,26,0.55,0,0.25,20,0,0,1
29,37614.95,MORTGAGE,5,PERSONAL,C,38942,13.88,1.04,N,28,0.24,0,0.16,19,1,0,0
46,75908.05,MORTGAGE,30,VENTURE,B,4008,19.43,0.05,Y,15,0.43,1,0.38,26,2,0,0
33,98324.1,MORTGAGE,6,PERSONAL,A,25452,12.81,0.26,N,3,0.44,0,0.23,24,1,0,0
42,180683.01,MORTGAGE,28,EDUCATION,G,20989,10.64,0.12,N,23,0.18,0,0.22,4,0,0,0
62,86729.72,RENT,16,EDUCATION,A,8797,22.71,0.1,N,18,0.18,0,0.39,19,0,1,0
56,34255.34,RENT,10,PERSONAL,F,36615,21.84,1.07,N,27,0.44,0,0.22,20,1,0,1
58,55934.71,OWN,31,DEBTCONSOLIDATION,G,29289,23.12,0.52,N,3,0.13,0,0.44,13,1,0,1
58,172418.81,MORTGAGE,3,DEBTCONSOLIDATION,G,24174,13.07,0.14,N,27,0.17,0,0.21,8,0,0,0
39,139457.59,RENT,8,HOMEIMPROVEMENT,E,14504,9.9,0.1,Y,7,0.59,1,0.21,10,1,0,0
33,92162.11,RENT,27,PERSONAL,C,5781,5.18,0.06,N,6,0.23,0,0.48,8,0,0,0
21,87199.26,MORTGAGE,16,MEDICAL,B,43023,12.22,0.49,Y,6,0.48,1,0.35,5,0,0,1
61,65924.33,RENT,19,HOMEIMPROVEMENT,E,40726,16.96,0.62,Y,15,0.23,1,0.4,10,0,0,1
31,72289.66,RENT,17,VENTURE,A,3625,15.21,0.05,Y,20,0.24,1,0.29,17,0,0,0
39,67428.54,MORTGAGE,14,HOMEIMPROVEMENT,B,11095,16.54,0.16,N,23,0.22,0,0.29,12,0,0,0
31,31803.7,RENT,22,MEDICAL,A,39444,18.54,1.24,Y,17,0.45,1,0.09,14,0,0,1
58,72842.69,RENT,0,VENTURE,C,26415,16.86,0.36,N,4,0.58,0,0.07,17,2,0,0
32,76689.34,OWN,0,DEBTCONSOLIDATION,E,20978,9.97,0.27,N,27,0.47,0,0.62,9,1,0,0
59,110405.42,MORTGAGE,7,VENTURE,F,4698,22.08,0.04,N,28,0.25,0,0.26,27,1,0,0
23,102920.97,RENT,24,PERSONAL,B,6938,18.78,0.07,N,24,0.52,0,0.31,26,0,0,0
57,55925.47,MORTGAGE,31,MEDICAL,A,6715,20.17,0.12,N,11,0.5,0,0.4,2,0,0,0
60,49805.74,MORTGAGE,7,MEDICAL,E,36676,17.17,0.74,Y,15,0.41,1,0.53,14,1,0,1
49,48280.07,MORTGAGE,4,PERSONAL,G,33922,11.88,0.7,N,26,0.23,0,0.32,5,1,0,0
40,44692.07,RENT,28,MEDICAL,B,28222,5.51,0.63,Y,18,0.36,1,0.78,3,1,0,1
52,95322.37,MORTGAGE,36,EDUCATION,C,5139,12.07,0.05,N,14,0.36,0,0.56,23,1,0,0
58,122542.21,MORTGAGE,30,HOMEIMPROVEMENT,A,5577,8.14,0.05,N,26,0.57,0,0.09,17,1,0,0
59,36587.74,MORTGAGE,2,DEBTCONSOLIDATION,B,36462,23.15,1.0,Y,15,0.26,1,0.37,29,1,0,1
63,44402.15,MORTGAGE,6,EDUCATION,A,47858,10.83,1.08,N,15,0.15,0,0.29,15,1,0,0
39,107120.6,RENT,11,VENTURE,E,25777,22.89,0.24,N,2,0.3,0,0.46,5,1,0,0
43,31120.4,MORTGAGE,24,MEDICAL,B,24260,16.91,0.78,N,22,0.19,0,0.23,18,1,0,0
49,38799.83,MORTGAGE,9,VENTURE,E,34834,24.06,0.9,Y,11,0.6,1,0.54,28,0,0,1
36,55063.9,RENT,39,DEBTCONSOLIDATION,F,27204,9.33,0.49,N,27,0.44,0,0.14,25,0,0,1
42,110684.71,MORTGAGE,9,HOMEIMPROVEMENT,C,10584,15.57,0.1,N,25,0.6,0,0.38,29,0,0,0
48,32848.73,RENT,33,VENTURE,B,23127,5.15,0.7,N,15,0.17,0,0.45,7,0,0,0
46,235144.79,MORTGAGE,9,HOMEIMPROVEMENT,B,28752,22.02,0.12,N,12,0.25,0,0.35,27,0,0,0
40,69503.76,MORTGAGE,21,DEBTCONSOLIDATION,F,41418,21.96,0.6,N,28,0.28,0,0.33,18,0,0,1
46,56114.55,OWN,26,PERSONAL,C,33188,11.24,0.59,N,18,0.55,0,0.45,26,0,1,1
30,90475.51,RENT,1,PERSONAL,G,30339,24.73,0.34,Y,8,0.52,1,0.14,10,0,0,1
60,50310.83,MORTGAGE,38,DEBTCONSOLIDATION,A,24259,7.43,0.48,N,23,0.13,0,0.28,13,0,0,0
43,20266.43,RENT,6,DEBTCONSOLIDATION,F,41028,17.28,2.02,Y,20,0.22,1,0.32,24,1,0,1
58,126763.33,RENT,10,EDUCATION,F,20340,16.64,0.16,N,26,0.42,0,0.16,28,0,0,0
55,38834.22,MORTGAGE,3,VENTURE,E,1069,17.84,0.03,N,12,0.34,0,0.41,20,1,0,0
22,38625.07,MORTGAGE,2,PERSONAL,D,45757,21.5,1.18,N,24,0.31,0,0.28,7,1,0,0
37,80807.22,RENT,16,MEDICAL,E,33468,13.3,0.41,Y,6,0.5,1,0.17,12,2,0,1
27,37964.69,MORTGAGE,30,PERSONAL,E,25573,6.7,0.67,N,25,0.34,0,0.23,18,1,0,0
33,61037.04,MORTGAGE,4,EDUCATION,D,41456,16.12,0.68,Y,6,0.5,1,0.17,15,0,0,1
47,39481.3,MORTGAGE,17,PERSONAL,C,44947,22.97,1.14,N,23,0.2,0,0.16,20,0,0,0
23,125160.27,MORTGAGE,1,VENTURE,C,15595,13.97,0.12,N,2,0.31,0,0.31,14,0,0,0
25,51898.61,RENT,13,MEDICAL,C,30822,12.54,0.59,N,25,0.17,0,0.21,21,0,0,0
42,74744.27,MORTGAGE,10,HOMEIMPROVEMENT,C,8290,8.23,0.11,N,19,0.41,0,0.12,15,0,0,0
40,82438.05,MORTGAGE,27,HOMEIMPROVEMENT,F,39540,16.0,0.48,N,16,0.15,0,0.56,3,1,0,0
37,66658.83,OWN,4,DEBTCONSOLIDATION,G,7014,24.13,0.11,Y,22,0.33,1,0.35,3,1,0,0
56,84205.42,MORTGAGE,7,VENTURE,C,20967,16.33,0.25,N,18,0.54,0,0.44,11,0,0,0
59,44873.36,MORTGAGE,30,MEDICAL,D,35288,11.15,0.79,N,6,0.15,0,0.23,6,2,0,0
55,181740.83,MORTGAGE,7,MEDICAL,A,5663,5.67,0.03,N,16,0.26,0,0.18,11,0,0,0
35,52786.88,RENT,25,VENTURE,E,16775,16.12,0.32,N,2,0.32,0,0.42,24,0,0,0
55,35301.91,MORTGAGE,11,EDUCATION,E,28928,6.18,0.82,N,19,0.52,0,0.38,18,0,0,1
63,41943.73,MORTGAGE,22,PERSONAL,F,26372,5.11,0.63,Y,19,0.37,1,0.52,3,1,0,0
24,77006.9,RENT,39,MEDICAL,F,2944,16.25,0.04,N,13,0.15,0,0.56,18,1,0,0
47,211736.94,OWN,8,HOMEIMPROVEMENT,F,4588,13.32,0.02,N,25,0.5,0,0.06,25,0,0,0
41,51894.44,RENT,30,DEBTCONSOLIDATION,D,33824,12.74,0.65,Y,13,0.55,1,0.08,9,0,0,1
38,70582.87,RENT,33,MEDICAL,G,26532,19.3,0.38,Y,4,0.23,1,0.71,26,0,0,1
34,22686.09,MORTGAGE,34,HOMEIMPROVEMENT,G,10712,14.71,0.47,N,6,0.29,0,0.25,4,1,0,0
47,28435.36,RENT,13,PERSONAL,E,30432,14.4,1.07,N,10,0.27,0,0.14,7,0,0,1
63,51503.6,RENT,2,EDUCATION,C,2218,19.82,0.04,N,23,0.23,0,0.05,23,0,0,0
26,53226.32,MORTGAGE,27,DEBTCONSOLIDATION,A,20089,5.06,0.38,N,4,0.33,0,0.21,11,0,0,0
24,113509.12,RENT,17,DEBTCONSOLIDATION,F,31400,18.46,0.28,N,26,0.28,0,0.2,24,1,0,0
42,38123.48,RENT,0,DEBTCONSOLIDATION,F,3258,7.68,0.09,N,28,0.19,0,0.08,6,1,0,0
25,105062.48,RENT,19,EDUCATION,D,6800,16.41,0.06,N,14,0.45,0,0.17,14,0,0,0
57,41613.46,MORTGAGE,20,MEDICAL,E,26127,8.0,0.63,N,22,0.57,0,0.3,2,1,0,0
41,39330.2,RENT,34,DEBTCONSOLIDATION,D,10402,9.79,0.26,N,4,0.28,0,0.11,29,0,0,0
47,86083.09,MORTGAGE,0,MEDICAL,B,35966,11.32,0.42,Y,4,0.4,1,0.17,19,0,0,0
54,41487.32,MORTGAGE,35,MEDICAL,D,42132,11.68,1.02,N,19,0.52,0,0.55,22,0,0,0
39,34428.13,RENT,1,EDUCATION,E,5551,20.75,0.16,N,15,0.59,0,0.21,3,0,0,1
25,32192.5,MORTGAGE,10,EDUCATION,B,11864,22.64,0.37,N,7,0.31,0,0.31,13,1,0,0
25,31601.73,OWN,11,EDUCATION,F,3798,15.5,0.12,Y,4,0.39,1,0.15,7,0,0,0
46,33418.58,RENT,31,MEDICAL,E,38013,20.51,1.14,N,21,0.37,0,0.33,24,0,0,0
44,31410.98,MORTGAGE,5,HOMEIMPROVEMENT,C,33338,13.13,1.06,N,15,0.3,0,0.1,29,1,0,0
37,57786.0,RENT,39,EDUCATION,B,12600,8.01,0.22,N,5,0.58,0,0.45,17,0,0,0
28,74815.57,RENT,36,EDUCATION,E,3363,15.16,0.04,N,28,0.26,0,0.1,26,0,0,0
32,96394.7,OWN,32,VENTURE,B,27033,20.73,0.28,Y,3,0.2,1,0.34,24,0,0,0
40,38224.07,MORTGAGE,7,MEDICAL,G,10517,13.24,0.28,Y,22,0.38,1,0.15,3,0,0,0
24,107658.67,RENT,1,PERSONAL,C,39709,17.38,0.37,Y,23,0.54,1,0.63,13,0,1,1
25,29027.62,MORTGAGE,33,HOMEIMPROVEMENT,G,17120,18.06,0.59,N,4,0.17,0,0.1,21,0,0,1
63,90167.19,MORTGAGE,37,HOMEIMPROVEMENT,E,5388,14.13,0.06,N,10,0.16,0,0.31,11,1,0,0
36,24412.57,RENT,20,VENTURE,G,16667,24.45,0.68,Y,22,0.34,2,0.33,2,2,0,1
21,40541.38,MORTGAGE,15,EDUCATION,E,21197,18.5,0.52,N,3,0.5,0,0.33,12,0,0,1
64,35877.18,MORTGAGE,19,HOMEIMPROVEMENT,G,32642,10.0,0.91,N,9,0.38,0,0.55,4,1,0,0
53,36575.37,MORTGAGE,16,DEBTCONSOLIDATION,G,16378,23.61,0.45,Y,11,0.43,2,0.08,17,0,0,1
51,33492.96,RENT,13,EDUCATION,G,40275,8.3,1.2,N,7,0.19,0,0.13,17,0,0,0
28,40304.88,MORTGAGE,26,EDUCATION,B,30267,12.29,0.75,N,29,0.41,0,0.15,15,0,0,0
51,63242.59,OWN,3,MEDICAL,E,44623,15.3,0.71,N,13,0.11,0,0.19,19,1,0,0
27,47829.84,MORTGAGE,28,PERSONAL,C,31999,17.43,0.67,N,11,0.32,0,0.47,16,1,0,0
55,35172.0,MORTGAGE,26,HOMEIMPROVEMENT,G,15786,23.87,0.45,N,14,0.41,0,0.23,13,0,0,0
49,113671.46,MORTGAGE,17,EDUCATION,A,33836,9.2,0.3,N,28,0.15,0,0.32,27,0,0,0
30,85110.83,RENT,5,MEDICAL,B,7797,16.99,0.09,N,20,0.31,0,0.09,26,0,0,0
49,59390.36,RENT,26,VENTURE,G,27507,17.63,0.46,N,18,0.41,0,0.17,29,0,0,0
64,68852.07,RENT,25,MEDICAL,B,33423,8.42,0.49,N,14,0.57,0,0.29,23,1,0,0
22,54329.56,RENT,9,EDUCATION,D,41042,21.75,0.76,N,3,0.26,0,0.22,8,1,0,1
61,58010.82,MORTGAGE,23,PERSONAL,E,41995,10.04,0.72,N,29,0.5,0,0.12,29,1,0,0
60,19019.57,MORTGAGE,27,MEDICAL,A,26216,13.25,1.38,N,21,0.41,0,0.33,7,0,0,0
57,69584.73,RENT,4,DEBTCONSOLIDATION,C,18441,14.83,0.27,Y,18,0.18,1,0.08,26,0,0,0
34,180109.34,RENT,2,HOMEIMPROVEMENT,G,12342,12.21,0.07,Y,28,0.45,1,0.28,9,0,0,0
62,79464.76,MORTGAGE,31,HOMEIMPROVEMENT,D,8578,22.02,0.11,Y,6,0.35,2,0.15,22,0,0,0
53,114672.98,RENT,10,DEBTCONSOLIDATION,E,42314,20.29,0.37,N,9,0.45,0,0.57,22,0,0,0
44,81567.28,MORTGAGE,19,PERSONAL,G,47256,24.15,0.58,Y,20,0.51,1,0.44,4,0,0,1
30,43600.0,OWN,32,HOMEIMPROVEMENT,C,47369,22.87,1.09,N,12,0.13,0,0.32,24,0,0,0
40,111578.18,RENT,35,PERSONAL,D,47725,16.77,0.43,N,20,0.11,0,0.1,24,0,0,0
50,54262.31,MORTGAGE,33,MEDICAL,A,24124,5.67,0.44,N,3,0.23,0,0.34,23,0,0,0
55,62446.17,MORTGAGE,36,DEBTCONSOLIDATION,E,6482,13.79,0.1,N,4,0.57,0,0.1,28,0,0,0
30,45101.43,OWN,32,PERSONAL,A,1703,19.39,0.04,N,24,0.15,0,0.15,29,0,0,0
27,61898.59,RENT,27,HOMEIMPROVEMENT,E,34489,20.66,0.56,N,9,0.13,0,0.57,3,0,0,0
43,48808.62,RENT,33,HOMEIMPROVEMENT,F,18010,20.01,0.37,Y,21,0.47,1,0.44,18,1,0,1
52,63827.45,OWN,0,DEBTCONSOLIDATION,D,15403,18.86,0.24,N,2,0.16,0,0.14,22,2,0,0
64,29533.26,RENT,0,DEBTCONSOLIDATION,D,39425,7.51,1.33,Y,3,0.1,2,0.23,14,0,0,1
40,53810.3,MORTGAGE,2,VENTURE,D,38987,22.67,0.72,N,29,0.59,0,0.22,12,0,0,1
27,43610.86,MORTGAGE,30,DEBTCONSOLIDATION,A,33719,10.57,0.77,N,6,0.23,0,0.16,7,1,0,0
31,61648.36,MORTGAGE,17,PERSONAL,C,5357,6.82,0.09,Y,13,0.15,1,0.13,19,2,0,0
24,60943.04,MORTGAGE,36,PERSONAL,D,24439,23.72,0.4,N,4,0.28,0,0.31,4,0,0,0
