transaction_id,amount,hour,day_of_week,is_weekend,card_age_days,credit_limit,available_credit,transactions_last_24h,transactions_last_week,avg_transaction_amount,distance_from_home,distance_from_last_transaction,is_online,is_international,pin_entered,chip_used,is_fraud,merchant_gas,merchant_online,merchant_other,merchant_restaurant,merchant_retail,merchant_travel
CC009374,10.33,5,2,0,363,500000,496184.8,2,7,242.2,0.24,1.72,0,0,1,1,0,False,False,True,False,False,False
CC009375,373.94,20,2,0,2261,50000,45784.29,2,14,34.09,9.51,7.22,1,0,1,0,0,False,True,False,False,False,False
CC009376,1011.72,11,0,0,484,200000,157162.11,0,8,24.67,8.78,2.01,0,0,1,0,0,False,False,True,False,False,False
CC009377,221.7,16,4,0,3094,500000,140279.58,2,7,1.56,5.12,5.33,0,0,1,1,0,True,False,False,False,False,False
CC009378,48.75,0,0,0,2949,50000,26746.69,1,5,30.14,6.25,0.02,0,0,1,1,0,False,False,False,False,False,True
CC009379,11.24,20,0,0,1037,200000,117475.17,2,7,17.8,5.62,2.52,0,0,1,1,0,False,False,False,True,False,False
CC009380,10.18,4,3,0,2905,100000,60293.24,3,14,58.13,43.68,8.54,0,0,0,1,0,True,False,False,False,False,False
CC009381,28.69,5,0,0,769,500000,416822.27,2,16,346.61,0.1,6.98,0,0,0,1,0,False,False,False,False,False,True
CC009382,9.37,19,1,0,1064,500000,348176.94,1,10,14.14,23.78,2.65,0,0,0,1,0,True,False,False,False,False,False
CC009383,20.57,1,2,0,1651,500000,333066.75,3,9,10.41,26.83,5.69,0,0,0,1,0,False,False,True,False,False,False
CC009384,435.09,7,6,1,2071,500000,177585.73,4,12,19.06,0.08,0.52,1,0,1,1,0,False,False,False,True,False,False
CC009385,91.7,11,6,1,2123,200000,86739.34,3,6,17.59,2.58,0.54,1,0,1,1,0,False,False,True,False,False,False
CC009386,4.93,5,5,1,89,50000,11718.51,1,11,37.46,16.37,3.2,1,0,0,1,0,False,False,False,True,False,False
CC009387,1.18,11,6,1,1333,50000,23630.89,1,7,5.2,23.7,11.19,0,0,1,1,0,False,True,False,False,False,False
CC009388,13.52,13,4,0,1454,200000,63870.65,1,12,142.94,29.57,2.11,0,0,0,1,0,False,False,False,False,False,True
CC009389,24.42,16,1,0,3507,500000,354142.7,0,8,9.43,13.53,1.01,0,0,1,1,0,False,False,False,True,False,False
CC009390,4.99,4,5,1,2385,50000,23703.56,2,12,15.37,6.01,5.26,1,0,1,1,0,False,False,False,False,False,True
CC009391,166.05,0,5,1,2002,50000,17495.98,0,11,49.37,0.21,2.99,0,0,0,1,0,True,False,False,False,False,False
CC009392,648.78,22,1,0,2871,50000,15361.69,1,7,1.59,6.07,5.73,0,0,0,1,0,False,False,False,False,False,True
CC009393,19.53,4,3,0,2275,50000,23237.71,3,13,13.77,0.71,2.07,1,0,1,0,0,False,False,False,False,True,False
CC009394,9.51,13,5,1,2840,100000,77967.51,3,8,20.05,8.84,0.63,1,0,1,1,0,False,False,False,True,False,False
CC009395,2.55,15,3,0,368,500000,136453.63,2,10,2.89,10.86,3.52,1,0,0,1,0,False,False,False,True,False,False
CC009396,4.07,2,5,1,572,500000,253769.65,1,9,5.81,26.36,0.82,0,0,1,1,0,False,False,False,False,False,True
CC009397,654.97,4,0,0,2448,50000,41223.32,2,9,28.09,11.32,10.98,0,0,1,1,0,False,False,False,True,False,False
CC009398,4.81,6,4,0,1066,200000,181527.03,1,8,19.22,5.39,5.9,0,0,0,1,0,False,True,False,False,False,False
CC009399,170.68,18,0,0,741,50000,44110.66,5,11,1.46,4.74,4.16,0,0,1,1,0,False,False,True,False,False,False
CC009400,649.31,20,5,1,877,200000,140818.04,0,12,21.62,8.47,0.94,0,1,0,1,0,False,False,False,False,True,False
CC009401,0.44,20,4,0,825,500000,480280.75,2,9,32.64,2.98,5.43,0,0,1,1,0,True,False,False,False,False,False
CC009402,52.64,10,5,1,1887,200000,166063.13,3,10,12.45,5.54,0.0,1,0,0,1,0,False,False,False,False,True,False
CC009403,36.95,18,5,1,1088,500000,496554.85,2,8,8.53,0.8,3.04,1,0,0,1,0,False,False,False,False,False,True
CC009404,3537.74,2,4,0,734,200000,110210.29,0,14,45.93,10.53,2.79,0,0,1,0,0,False,False,True,False,False,False
CC009405,609.27,0,6,1,727,200000,133281.52,2,4,10.21,8.08,0.04,1,0,0,1,0,False,False,False,False,True,False
CC009406,110.81,9,6,1,415,500000,444919.68,2,6,12.79,4.25,1.43,0,0,1,1,0,False,False,True,False,False,False
CC009407,20.3,12,4,0,3424,500000,433674.4,1,11,9.12,8.9,15.69,0,0,1,1,0,False,False,False,False,True,False
CC009408,1729.15,4,3,0,2684,50000,44487.62,1,8,1.09,0.8,8.45,0,0,1,1,0,False,False,False,False,True,False
CC009409,69.95,22,6,1,2272,50000,34191.97,6,9,81.46,6.2,3.88,0,0,1,1,0,False,False,False,False,True,False
CC009410,397.22,16,5,1,1933,50000,43576.07,1,14,3.38,12.09,22.58,0,1,0,1,0,False,False,False,False,True,False
CC009411,455.23,12,3,0,2506,500000,364638.17,2,5,39.7,0.58,1.68,0,0,1,1,0,False,True,False,False,False,False
CC009412,73.17,1,5,1,3228,500000,266643.8,4,9,339.11,31.43,5.51,0,0,1,1,0,False,True,False,False,False,False
CC009413,4.51,23,0,0,2448,50000,20533.23,2,9,9.38,1.75,6.58,1,0,1,0,0,False,True,False,False,False,False
CC009414,1515.76,21,3,0,2121,200000,159047.1,2,9,38.05,6.69,11.82,1,0,1,1,0,True,False,False,False,False,False
CC009415,25.86,7,0,0,828,50000,10220.09,5,8,260.43,5.09,0.1,0,0,0,1,0,False,True,False,False,False,False
CC009416,112.73,8,4,0,241,200000,58640.37,4,13,16.76,18.95,20.53,1,0,1,1,0,False,False,True,False,False,False
CC009417,4.21,3,2,0,2629,500000,179151.67,3,13,12.46,2.08,1.64,0,0,1,1,0,False,False,False,True,False,False
CC009418,30.59,12,4,0,1948,200000,107632.56,2,6,29.58,3.56,8.05,0,0,0,1,0,False,False,False,False,False,True
CC009419,169.47,17,3,0,2944,500000,198844.29,1,11,972.94,15.05,2.72,1,1,1,1,0,False,True,False,False,False,False
CC009420,5.3,13,1,0,3450,500000,356440.75,2,13,31.55,0.99,6.12,1,1,1,1,0,False,False,False,True,False,False
CC009421,5.64,21,3,0,3209,500000,348906.86,2,8,7.52,34.02,1.52,0,0,1,1,0,False,False,False,True,False,False
CC009422,85.44,6,5,1,672,100000,29556.23,2,9,37.35,1.48,11.63,0,0,1,1,0,False,False,False,True,False,False
CC009423,3.38,11,5,1,2299,200000,185242.7,4,15,15.94,1.12,8.28,0,0,1,1,0,False,False,False,True,False,False
CC009424,223.16,5,3,0,2850,50000,33827.45,2,14,441.67,8.4,0.68,0,0,0,0,0,True,False,False,False,False,False
CC009425,206.35,2,2,0,2198,200000,56146.27,3,10,66.84,5.64,2.55,1,0,1,1,0,True,False,False,False,False,False
CC009426,76.16,0,1,0,3182,100000,32327.78,2,11,4.4,15.58,0.66,1,0,1,1,0,False,False,False,False,True,False
CC009427,216.58,6,1,0,2370,100000,40476.9,3,8,22.2,2.78,0.23,0,0,0,0,0,False,False,True,False,False,False
CC009428,8.79,9,1,0,3610,200000,179105.91,2,8,178.6,12.94,3.53,0,0,1,1,0,True,False,False,False,False,False
CC009429,2.8,23,3,0,469,100000,87340.25,1,11,28.23,3.26,9.11,1,0,1,1,0,False,False,True,False,False,False
CC009430,346.94,4,6,1,3413,200000,182023.4,1,10,37.25,14.78,15.16,1,0,1,1,0,False,False,True,False,False,False
CC009431,141.36,8,4,0,2344,50000,37453.68,1,10,9.66,3.49,2.43,1,0,0,1,0,False,False,False,False,True,False
CC009432,29.91,14,6,1,1780,500000,111354.73,1,4,37.44,9.63,7.76,1,0,1,1,0,False,True,False,False,False,False
CC009433,110.52,4,5,1,3223,500000,329659.4,1,15,2.89,2.31,1.34,1,0,1,0,0,False,False,False,False,False,True
CC009434,109.9,1,0,0,3048,200000,117991.33,3,6,14.41,1.01,10.56,0,0,0,1,0,False,False,False,True,False,False
CC009435,860.4,12,4,0,2077,500000,300104.0,1,10,28.27,1.21,1.96,0,0,1,1,0,False,False,True,False,False,False
CC009436,0.69,8,1,0,718,100000,59072.09,1,7,7.22,29.34,3.08,1,0,1,1,0,False,False,False,False,False,True
CC009437,0.84,23,0,0,1544,100000,20292.31,1,11,4.22,1.65,7.5,1,0,0,1,0,False,False,False,False,True,False
CC009438,279.43,21,6,1,3574,50000,22403.41,2,10,8.43,2.59,9.88,0,0,1,0,0,False,False,False,False,False,True
CC009439,129.96,9,0,0,2425,50000,30476.0,3,10,98.65,1.08,1.21,0,0,0,1,0,True,False,False,False,False,False
CC009440,68.85,16,4,0,134,500000,321619.81,0,10,132.74,3.58,3.87,1,0,1,1,0,False,False,False,False,False,True
CC009441,69.5,17,1,0,3511,50000,36447.27,2,5,3.29,3.17,6.83,1,0,1,1,0,False,True,False,False,False,False
CC009442,331.38,6,0,0,3488,200000,196880.03,0,10,5.04,8.09,2.24,1,0,1,0,0,False,False,False,False,False,True
CC009443,509.25,7,4,0,1447,100000,44550.96,2,12,10.7,1.01,5.49,0,0,1,1,0,False,False,False,True,False,False
CC009444,60.25,21,1,0,907,50000,27112.92,3,9,7.63,8.7,5.93,1,0,0,1,0,False,False,False,False,False,True
CC009445,29.33,21,5,1,3587,100000,92334.44,2,16,17.66,24.07,1.78,1,1,0,1,0,False,False,True,False,False,False
CC009446,8.67,3,4,0,782,200000,130168.84,0,10,4.72,2.18,8.5,0,0,1,1,0,True,False,False,False,False,False
CC009447,18.92,4,4,0,3276,200000,116823.49,2,8,26.57,11.26,2.31,0,0,1,0,0,False,False,False,True,False,False
CC009448,108.33,20,6,1,2109,100000,85126.53,1,7,104.43,25.55,3.49,0,0,1,0,0,True,False,False,False,False,False
CC009449,77.04,23,3,0,3225,100000,61640.45,2,12,139.01,2.23,7.0,1,0,1,1,0,False,False,False,False,False,True
CC009450,22.26,23,3,0,706,50000,12226.54,0,10,4.96,5.99,2.27,0,0,0,1,0,False,False,False,True,False,False
CC009451,9.85,13,1,0,2566,50000,31443.66,2,12,11.81,3.63,1.51,1,0,0,1,0,False,False,False,False,False,True
CC009452,22.93,5,3,0,2611,500000,219529.2,0,8,11.49,8.17,0.88,0,0,1,1,0,True,False,False,False,False,False
CC009453,9.9,0,1,0,738,100000,27365.21,6,8,50.31,3.98,7.97,1,0,1,1,1,False,False,False,True,False,False
CC009454,44.66,3,2,0,1621,50000,33075.97,1,8,3.69,2.99,5.52,0,0,1,0,0,False,False,True,False,False,False
CC009455,24.99,23,5,1,3641,50000,33439.39,2,10,125.11,8.36,0.4,0,0,1,0,0,False,False,False,False,True,False
CC009456,44.05,12,0,0,450,200000,169351.28,0,15,68.0,1.57,5.9,1,0,1,1,0,False,False,False,False,False,True
CC009457,2.86,0,1,0,2872,100000,96797.95,2,14,8.53,18.97,6.17,1,0,1,1,0,True,False,False,False,False,False
CC009458,37.9,10,0,0,412,50000,28278.94,1,4,9.02,7.51,3.72,0,0,1,1,0,True,False,False,False,False,False
CC009459,53.26,14,4,0,1037,100000,22797.72,4,10,46.83,0.49,1.23,0,0,1,0,0,False,False,False,True,False,False
CC009460,2315.79,17,1,0,3547,200000,40380.99,0,15,2.61,3.31,4.53,0,0,1,1,0,False,False,False,True,False,False
CC009461,10.21,22,6,1,2071,50000,15294.8,1,8,20.64,3.66,0.49,0,0,0,0,0,False,False,False,True,False,False
CC009462,105.13,11,1,0,940,500000,453239.48,3,7,96.06,5.24,11.07,1,0,1,1,0,False,False,False,False,False,True
CC009463,2.4,19,6,1,1320,100000,22181.65,1,8,519.84,0.86,2.44,1,0,1,1,0,False,False,True,False,False,False
CC009464,5.22,3,1,0,3161,500000,322622.38,3,7,45.86,16.47,14.59,1,0,1,1,0,False,False,False,True,False,False
CC009465,7.5,0,3,0,3401,500000,282679.7,3,8,107.35,0.79,11.79,1,0,0,0,0,True,False,False,False,False,False
CC009466,58.38,20,3,0,1239,200000,179916.85,0,11,44.16,7.72,5.39,0,0,0,1,0,False,True,False,False,False,False
CC009467,67.43,22,3,0,3128,200000,119386.81,5,11,255.2,14.7,9.9,0,0,1,1,0,False,True,False,False,False,False
CC009468,0.11,8,3,0,2271,200000,168654.34,1,10,3.49,0.0,1.76,0,0,1,1,0,False,False,False,True,False,False
CC009469,103.55,15,6,1,2003,500000,434889.91,2,14,93.18,9.3,0.65,1,0,1,0,0,False,False,True,False,False,False
CC009470,149.95,6,0,0,636,50000,38268.01,3,18,2.42,6.59,3.47,1,0,1,1,0,False,False,False,False,False,True
CC009471,518.2,23,0,0,1344,100000,73386.09,1,10,28.04,1.01,11.33,1,0,0,1,0,False,False,True,False,False,False
CC009472,2.89,9,3,0,702,200000,106612.96,1,7,4.71,11.73,6.79,0,0,1,1,0,False,False,False,True,False,False
CC009473,45.01,4,0,0,396,500000,323260.98,2,6,94.41,3.99,3.71,0,0,0,0,0,False,False,False,False,False,True
CC009474,19.77,7,2,0,989,200000,107406.76,5,6,2.05,4.4,10.28,0,0,0,1,0,False,True,False,False,False,False
CC009475,216.56,18,5,1,888,50000,37792.8,1,8,20.87,13.27,2.75,1,0,1,1,0,True,False,False,False,False,False
CC009476,9.69,12,4,0,905,500000,291120.35,2,13,12.98,6.28,9.88,0,0,1,0,0,False,False,False,False,False,True
CC009477,250.68,12,4,0,881,500000,357468.51,3,13,7.03,19.69,3.34,0,0,1,1,0,True,False,False,False,False,False
CC009478,510.78,1,4,0,334,500000,368347.05,1,6,158.32,1.85,1.81,0,0,0,1,0,False,True,False,False,False,False
CC009479,234.97,20,1,0,3177,500000,259856.01,1,11,97.22,5.12,5.85,0,0,1,1,0,True,False,False,False,False,False
CC009480,2.95,21,3,0,3144,100000,62176.94,1,7,2.45,8.03,3.87,1,0,1,0,0,False,False,True,False,False,False
CC009481,64.66,0,0,0,393,500000,391563.13,2,13,3.14,37.73,1.9,0,0,1,1,0,False,False,False,True,False,False
CC009482,7150.08,14,4,0,130,100000,56217.03,1,9,22.78,5.55,1.65,1,0,1,0,0,False,False,True,False,False,False
CC009483,200.78,5,0,0,2492,500000,270501.82,0,9,352.8,31.98,0.92,1,0,1,1,0,False,False,True,False,False,False
CC009484,1263.57,5,1,0,2428,100000,72382.3,3,11,20.84,3.23,4.42,1,0,1,0,0,False,False,False,False,True,False
CC009485,2.65,9,6,1,3045,100000,27013.07,1,7,65.4,3.26,0.43,0,0,1,0,0,False,False,False,False,True,False
CC009486,5546.03,7,3,0,3346,50000,48369.7,2,7,5.42,7.94,0.85,0,0,0,1,0,False,True,False,False,False,False
CC009487,1041.18,2,0,0,1529,50000,41495.67,2,14,15.56,3.11,0.86,0,1,1,0,0,False,False,False,False,False,True
CC009488,501.8,22,0,0,2377,100000,28610.01,3,10,136.78,1.78,10.21,0,0,0,1,0,False,False,False,True,False,False
CC009489,503.1,8,0,0,2986,50000,15149.74,1,15,74.61,8.81,0.2,1,0,1,1,0,False,False,False,True,False,False
CC009490,1394.11,23,4,0,2543,50000,28197.69,1,8,63.79,3.75,8.1,0,0,1,0,0,False,False,False,True,False,False
CC009491,42.99,4,1,0,3545,200000,162622.86,2,4,5.32,2.75,11.11,1,0,1,1,0,False,False,False,False,False,True
CC009492,8.63,21,2,0,1216,50000,46922.44,2,7,93.98,4.3,3.6,0,1,1,1,0,False,True,False,False,False,False
CC009493,8.71,8,3,0,202,200000,193060.99,2,11,51.42,32.05,1.52,1,0,1,1,0,False,False,True,False,False,False
CC009494,372.64,0,5,1,136,50000,18145.41,4,7,18.18,36.7,5.57,0,0,1,1,0,False,False,False,False,True,False
CC009495,2145.59,5,4,0,425,200000,137033.79,1,5,15.03,1.5,4.34,1,0,1,1,0,False,False,False,False,False,True
CC009496,2.66,5,1,0,2780,100000,64182.34,2,13,11.79,3.61,2.12,0,0,0,0,0,False,True,False,False,False,False
CC009497,26.88,2,5,1,2861,50000,49345.14,3,11,3.81,3.9,5.4,0,0,1,0,0,False,True,False,False,False,False
CC009498,60.59,5,0,0,743,50000,27203.08,1,7,97.76,19.92,1.37,0,0,0,1,0,True,False,False,False,False,False
CC009499,9.56,16,1,0,3026,100000,51340.54,4,12,30.08,0.97,3.83,0,0,0,1,0,True,False,False,False,False,False
CC009500,13.0,13,1,0,587,200000,116475.75,4,7,5.14,10.6,1.08,1,0,1,0,0,False,False,True,False,False,False
CC009501,37.17,5,2,0,2052,200000,136298.03,5,7,15.93,4.62,9.61,0,0,1,1,0,False,False,False,False,False,True
CC009502,1344.69,1,5,1,2309,200000,65812.22,2,6,16.25,42.57,1.6,1,0,1,0,0,False,False,True,False,False,False
CC009503,78.25,16,4,0,3504,50000,48167.29,1,8,5.44,5.93,3.49,0,0,1,1,0,False,False,True,False,False,False
CC009504,484.62,15,5,1,3399,100000,56674.8,0,9,185.08,2.74,4.01,0,0,0,0,0,False,False,False,False,True,False
CC009505,30.4,23,3,0,1676,50000,33453.31,2,10,8.45,22.28,4.95,0,0,0,1,0,True,False,False,False,False,False
CC009506,20.24,11,3,0,112,200000,67569.36,3,16,121.21,0.67,3.49,0,0,1,1,0,False,False,False,False,False,True
CC009507,35.34,15,6,1,2469,100000,31250.81,1,10,241.84,0.36,0.27,1,0,1,1,0,True,False,False,False,False,False
CC009508,58.81,2,4,0,927,100000,73740.78,3,13,9.63,0.69,14.58,0,0,0,1,0,False,True,False,False,False,False
CC009509,27.58,14,2,0,1609,100000,57414.79,1,11,29.9,4.17,0.09,1,0,1,0,0,False,False,True,False,False,False
CC009510,318.58,7,3,0,249,100000,97643.4,1,8,13.14,3.85,2.71,1,0,1,0,0,False,False,True,False,False,False
CC009511,166.53,15,3,0,3193,50000,28893.07,3,11,52.2,7.35,2.23,0,0,1,1,0,False,True,False,False,False,False
CC009512,17.55,9,5,1,1737,100000,83183.27,3,13,1.47,5.15,6.18,0,0,1,1,0,False,True,False,False,False,False
CC009513,11070.31,18,5,1,135,200000,174267.19,3,13,64.68,9.19,2.27,1,1,1,1,0,False,False,False,True,False,False
CC009514,1.33,4,4,0,2843,50000,39825.99,3,9,18.69,4.02,0.37,0,0,0,1,0,False,False,False,False,True,False
CC009515,3.55,18,2,0,1555,50000,11023.35,4,10,11.21,5.01,12.14,0,0,1,1,0,False,False,False,False,False,True
CC009516,47.19,17,4,0,2206,200000,100167.5,0,12,79.42,6.52,1.48,0,1,0,1,0,False,False,False,True,False,False
CC009517,13576.51,16,1,0,2024,100000,58007.75,4,7,9.28,13.01,0.66,1,0,0,1,0,False,False,False,True,False,False
CC009518,79.64,3,2,0,1627,500000,374679.3,2,7,40.75,3.08,5.6,1,1,0,1,0,False,False,False,True,False,False
CC009519,486.49,7,1,0,1463,500000,268606.03,1,9,2.14,2.13,4.64,0,0,1,1,0,False,False,True,False,False,False
CC009520,183.68,16,4,0,657,100000,73457.48,4,9,8.34,12.72,5.75,1,0,1,1,0,False,True,False,False,False,False
CC009521,2957.64,7,4,0,808,200000,188798.65,0,8,2.46,1.22,9.59,1,0,1,0,0,False,False,False,True,False,False
CC009522,170.83,4,1,0,151,500000,107526.79,3,15,70.4,13.79,13.66,0,0,1,1,0,False,True,False,False,False,False
CC009523,84.09,1,0,0,3575,500000,269853.59,1,8,100.59,3.87,2.54,0,1,0,0,1,True,False,False,False,False,False
CC009524,125.96,14,2,0,2073,200000,105720.33,3,11,38.15,1.97,7.03,1,1,0,0,0,False,False,False,False,True,False
CC009525,179.24,13,1,0,3577,200000,113997.25,1,11,68.91,31.83,17.8,1,0,1,0,0,False,False,True,False,False,False
CC009526,18.21,8,2,0,1943,200000,117803.19,2,7,43.39,4.18,7.33,1,0,1,1,0,False,True,False,False,False,False
CC009527,1099.42,20,1,0,2015,200000,87707.02,4,16,13.13,47.8,6.1,0,0,1,0,0,False,False,False,False,True,False
CC009528,19.36,17,3,0,3366,200000,126049.13,3,8,83.1,9.83,1.85,0,0,0,1,0,False,False,False,False,True,False
CC009529,8.71,11,3,0,929,500000,490380.98,2,12,52.34,23.58,1.01,1,1,0,1,0,False,True,False,False,False,False
CC009530,56.77,2,6,1,3347,100000,27218.2,1,11,6.02,4.89,3.07,0,0,0,1,0,False,False,False,False,False,True
CC009531,80.83,11,4,0,3436,200000,107032.42,4,9,120.85,16.22,2.39,1,0,1,1,0,True,False,False,False,False,False
CC009532,53.62,19,6,1,2169,500000,323384.16,0,5,83.74,1.96,8.76,1,0,1,1,0,False,False,True,False,False,False
CC009533,5.08,16,2,0,1332,50000,15262.78,2,8,29.15,25.23,2.02,0,0,0,1,0,False,False,False,False,False,True
CC009534,112.0,12,0,0,2290,100000,25929.78,2,12,734.73,3.14,0.86,0,0,1,1,0,False,False,True,False,False,False
CC009535,2242.5,8,4,0,1858,200000,195387.81,2,8,338.37,19.28,1.57,0,0,1,1,0,False,False,False,False,True,False
CC009536,0.26,10,0,0,3190,500000,343731.14,1,11,158.69,13.55,1.32,1,1,0,1,0,False,True,False,False,False,False
CC009537,6.49,7,1,0,1435,500000,392411.36,2,5,27.03,16.24,3.56,1,0,1,1,0,False,False,False,False,False,True
CC009538,3.86,21,3,0,580,200000,168915.78,2,14,116.69,12.96,0.66,1,0,1,1,0,False,True,False,False,False,False
CC009539,11.68,22,4,0,2879,200000,163828.93,0,7,14.05,3.59,7.92,0,0,0,1,0,False,True,False,False,False,False
CC009540,3.84,8,2,0,2504,200000,98466.42,2,11,611.75,4.02,1.59,0,0,1,0,0,False,False,False,False,False,True
CC009541,6847.05,11,0,0,3196,200000,116250.87,4,9,52.97,1.16,0.36,0,0,1,1,0,False,False,False,False,False,True
CC009542,2.39,22,6,1,2956,500000,421756.42,4,12,148.83,11.1,3.69,1,0,1,1,0,False,False,False,True,False,False
CC009543,21.55,0,3,0,2867,100000,74721.93,3,13,11.83,37.69,6.15,0,0,0,1,0,False,False,True,False,False,False
CC009544,9.31,15,1,0,46,200000,70919.36,2,13,2173.54,6.93,6.67,0,0,0,1,0,False,False,False,False,False,True
CC009545,278.07,13,5,1,1346,50000,45339.48,0,3,14.76,13.27,1.22,0,0,1,1,0,False,True,False,False,False,False
CC009546,5010.65,8,4,0,3566,500000,170019.18,2,6,3253.91,30.9,0.31,1,0,1,0,0,False,True,False,False,False,False
CC009547,77.48,3,0,0,2157,200000,48269.53,2,11,75.44,0.53,2.33,0,0,0,1,0,False,False,False,True,False,False
CC009548,6.4,13,5,1,2191,50000,43984.44,4,12,5.85,7.89,0.41,1,0,1,1,0,False,False,False,True,False,False
CC009549,133.46,11,1,0,3084,500000,147076.43,7,5,175.18,3.42,1.27,0,0,1,1,0,False,False,True,False,False,False
CC009550,7.8,0,5,1,1786,50000,40366.87,4,9,26.64,4.05,4.14,1,0,0,1,0,False,False,True,False,False,False
CC009551,4.85,21,3,0,721,500000,241118.58,3,14,2.37,6.66,1.71,0,0,0,0,0,True,False,False,False,False,False
CC009552,102.15,17,4,0,2009,200000,57341.53,2,8,120.38,3.38,0.06,0,1,0,1,0,False,True,False,False,False,False
CC009553,519.93,16,1,0,1475,100000,53159.82,2,12,169.61,9.38,17.96,1,0,1,0,0,False,True,False,False,False,False
CC009554,60.2,12,3,0,667,50000,21532.66,5,17,30.37,5.14,9.13,1,0,1,1,0,False,False,False,True,False,False
CC009555,15.42,4,1,0,1864,100000,96396.7,1,7,2.53,1.0,7.38,0,0,0,1,0,False,False,False,False,True,False
CC009556,11.63,18,6,1,2386,200000,85222.05,1,8,150.76,0.44,0.38,1,0,1,1,0,False,False,True,False,False,False
CC009557,2.85,8,1,0,1567,100000,91992.04,2,5,25.72,9.12,2.9,1,0,1,1,0,False,False,False,False,False,True
CC009558,27.85,1,3,0,3574,50000,14834.6,3,9,5.38,7.04,6.9,1,0,1,1,0,False,True,False,False,False,False
CC009559,300.42,18,6,1,2628,500000,360528.59,0,15,148.52,33.16,11.37,0,0,1,1,0,False,True,False,False,False,False
CC009560,2.86,6,0,0,683,100000,53247.64,2,17,70.6,5.91,4.12,1,0,0,1,0,True,False,False,False,False,False
CC009561,37.38,19,6,1,167,200000,107351.03,3,8,1.7,12.5,10.79,0,0,1,1,0,False,False,False,False,True,False
CC009562,264.67,23,2,0,223,100000,66730.85,1,12,167.36,1.73,5.57,1,0,0,1,0,True,False,False,False,False,False
CC009563,707.16,3,0,0,2331,200000,156703.25,3,11,3.53,1.81,0.35,1,0,1,1,0,False,False,True,False,False,False
CC009564,11.56,0,2,0,1217,100000,22086.91,2,17,47.08,15.46,0.36,1,0,1,1,0,False,False,True,False,False,False
CC009565,7.15,20,4,0,3351,200000,151898.58,0,12,9.94,10.41,9.3,1,1,1,1,0,False,True,False,False,False,False
CC009566,6.01,5,4,0,993,200000,83919.01,3,7,21.13,0.18,1.43,0,0,1,1,0,False,False,False,False,True,False
CC009567,9.23,16,3,0,2705,100000,84183.68,3,9,20.26,6.56,8.04,1,0,1,1,0,False,False,True,False,False,False
CC009568,47.67,9,2,0,411,200000,191894.15,3,11,14.42,1.55,5.69,1,0,0,1,0,False,False,False,False,False,True
CC009569,37.6,11,3,0,2405,500000,442867.04,4,13,22.29,11.55,1.89,0,0,1,1,0,True,False,False,False,False,False
CC009570,4.86,16,2,0,981,200000,193689.13,0,6,6.84,11.01,18.19,0,0,0,1,0,False,False,False,True,False,False
CC009571,50.06,19,4,0,2216,100000,40396.63,3,10,21.14,12.07,5.75,0,1,1,1,0,True,False,False,False,False,False
CC009572,215.3,18,3,0,520,50000,38186.08,2,15,185.13,10.97,9.05,1,0,1,0,0,False,False,True,False,False,False
CC009573,64.82,19,5,1,3061,500000,205392.73,2,10,6.57,0.74,1.38,1,0,1,1,0,False,True,False,False,False,False
